data,eta,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose
2021-04-15,60-69,45357.0,9974.0,0,1031,0.0
2021-04-15,70-79,120324.0,16468.0,0,1850,0.0
2021-04-15,80-89,38201.0,51956.0,0,1041,0.0
2021-04-15,90+,8371.0,8970.0,0,347,0.0
2021-04-16,12-19,687.0,261.0,0,14,0.0
2021-04-16,20-29,5183.0,2293.0,0,229,0.0
2021-04-16,30-39,6152.0,3071.0,0,343,1.0
2021-04-16,40-49,10927.0,4450.0,0,543,1.0
2021-04-16,50-59,19075.0,7275.0,0,804,0.0
2021-04-16,60-69,56953.0,9902.0,0,1233,0.0
2021-04-16,70-79,134088.0,18807.0,0,2022,0.0
2021-04-16,80-89,34532.0,51198.0,0,1030,0.0
2021-04-16,90+,7910.0,9072.0,0,285,0.0
2021-04-17,12-19,734.0,277.0,0,18,0.0
2021-04-17,20-29,4302.0,2068.0,0,208,0.0
2021-04-17,30-39,5992.0,2612.0,0,285,0.0
2021-04-17,40-49,10594.0,4215.0,0,429,0.0
2021-04-17,50-59,18634.0,7302.0,0,616,0.0
2021-04-17,60-69,60099.0,11004.0,0,1310,0.0
2021-04-17,70-79,128191.0,17042.0,0,1936,0.0
2021-04-17,80-89,32935.0,39294.0,0,1060,0.0
2021-04-17,90+,9074.0,6608.0,0,256,0.0
2021-04-18,12-19,580.0,157.0,0,14,0.0
2021-04-18,20-29,2868.0,1155.0,0,153,0.0
2021-04-18,30-39,3906.0,1530.0,0,202,0.0
2021-04-18,40-49,7250.0,2376.0,0,285,0.0
2021-04-18,50-59,13091.0,4074.0,0,496,0.0
2021-04-18,60-69,44743.0,6152.0,0,981,0.0
2021-04-18,70-79,90055.0,11190.0,0,1384,0.0
2021-04-18,80-89,17473.0,27915.0,0,552,1.0
2021-04-18,90+,4107.0,3989.0,0,105,0.0
2021-04-19,12-19,535.0,255.0,0,18,0.0
2021-04-19,20-29,3336.0,2110.0,0,188,0.0
2021-04-19,30-39,4445.0,2622.0,0,296,0.0
2021-04-19,40-49,7521.0,4257.0,0,470,0.0
2021-04-19,50-59,13502.0,6783.0,0,631,2.0
2021-04-19,60-69,49853.0,9987.0,0,1100,0.0
2021-04-19,70-79,115083.0,19428.0,0,1864,0.0
2021-04-19,80-89,18971.0,40804.0,0,640,0.0
2021-04-19,90+,5427.0,7149.0,0,220,0.0
2021-04-20,12-19,530.0,233.0,0,9,0.0
2021-04-20,20-29,3515.0,1881.0,0,176,0.0
2021-04-20,30-39,4445.0,2597.0,0,241,0.0
2021-04-20,40-49,7644.0,4205.0,0,385,0.0
2021-04-20,50-59,12891.0,7363.0,0,655,0.0
2021-04-20,60-69,57233.0,11329.0,0,1264,1.0
2021-04-20,70-79,117754.0,21168.0,0,1950,0.0
2021-04-20,80-89,20772.0,46937.0,0,768,0.0
2021-04-20,90+,6578.0,7987.0,0,331,0.0
2021-04-21,12-19,680.0,238.0,0,17,0.0
2021-04-21,20-29,3531.0,2134.0,0,174,0.0
2021-04-21,30-39,4430.0,3015.0,0,273,2.0
2021-04-21,40-49,7802.0,4938.0,0,399,1.0
2021-04-21,50-59,13511.0,8457.0,0,586,0.0
2021-04-21,60-69,60954.0,12833.0,0,1202,1.0
2021-04-21,70-79,125932.0,23719.0,0,2252,0.0
2021-04-21,80-89,24986.0,58558.0,0,831,0.0
2021-04-21,90+,7521.0,11379.0,0,274,0.0
2021-04-22,12-19,693.0,362.0,0,19,0.0
2021-04-22,20-29,4281.0,2694.0,0,230,0.0
2021-04-22,30-39,6123.0,3604.0,0,324,0.0
2021-04-22,40-49,10375.0,6001.0,0,516,0.0
2021-04-22,50-59,16885.0,10296.0,0,815,1.0
2021-04-22,60-69,64331.0,16037.0,0,1448,4.0
2021-04-22,70-79,122631.0,29353.0,0,2392,286.0
2021-04-22,80-89,24745.0,65751.0,0,1028,0.0
2021-04-22,90+,7321.0,9340.0,0,379,0.0
2021-04-23,12-19,730.0,460.0,0,22,0.0
2021-04-23,20-29,4592.0,2969.0,0,277,0.0
2021-04-23,30-39,6562.0,3829.0,0,376,2.0
2021-04-23,40-49,11590.0,6244.0,0,593,0.0
2021-04-23,50-59,19703.0,10438.0,0,842,0.0
2021-04-23,60-69,74664.0,15986.0,0,1706,10.0
2021-04-23,70-79,120836.0,27969.0,0,2473,529.0
2021-04-23,80-89,22221.0,61531.0,0,795,2.0
2021-04-23,90+,7609.0,9202.0,0,265,2.0
2021-04-24,12-19,836.0,257.0,0,34,0.0
2021-04-24,20-29,4596.0,2082.0,0,246,52.0
2021-04-24,30-39,6264.0,2927.0,0,292,83.0
2021-04-24,40-49,11211.0,4848.0,0,513,63.0
2021-04-24,50-59,19725.0,8226.0,0,810,61.0
2021-04-24,60-69,78361.0,14423.0,0,1693,1008.0
2021-04-24,70-79,117738.0,24818.0,0,2229,1755.0
2021-04-24,80-89,18891.0,58622.0,0,636,11.0
2021-04-24,90+,6111.0,8172.0,0,215,4.0
2021-04-25,12-19,787.0,114.0,0,15,2.0
2021-04-25,20-29,3970.0,1116.0,0,215,174.0
2021-04-25,30-39,4977.0,1463.0,0,305,186.0
2021-04-25,40-49,8644.0,2441.0,0,401,163.0
2021-04-25,50-59,14677.0,4133.0,0,614,152.0
2021-04-25,60-69,68245.0,8358.0,0,1431,1385.0
2021-04-25,70-79,89981.0,19968.0,0,1776,6507.0
2021-04-25,80-89,12120.0,21159.0,0,627,173.0
2021-04-25,90+,3378.0,2658.0,0,101,11.0
2021-04-26,12-19,886.0,183.0,0,25,1.0
2021-04-26,20-29,5253.0,1489.0,0,245,86.0
2021-04-26,30-39,6447.0,2089.0,0,312,93.0
2021-04-26,40-49,10965.0,3346.0,0,522,62.0
2021-04-26,50-59,19605.0,5814.0,0,799,63.0
2021-04-26,60-69,82728.0,12226.0,0,1699,2564.0
2021-04-26,70-79,104946.0,26970.0,0,2056,6341.0
2021-04-26,80-89,12879.0,39973.0,0,480,143.0
2021-04-26,90+,4234.0,5728.0,0,168,9.0
2021-04-27,12-19,934.0,314.0,0,28,3.0
2021-04-27,20-29,5388.0,2415.0,0,266,98.0
2021-04-27,30-39,6446.0,3412.0,0,388,185.0
2021-04-27,40-49,11011.0,5526.0,0,553,201.0
2021-04-27,50-59,19597.0,9073.0,0,817,176.0
2021-04-27,60-69,83069.0,18872.0,0,1785,5075.0
2021-04-27,70-79,103004.0,31603.0,0,2190,4041.0
2021-04-27,80-89,12930.0,50016.0,0,566,37.0
2021-04-27,90+,4239.0,7039.0,0,193,9.0
2021-04-28,12-19,957.0,324.0,0,30,2.0
2021-04-28,20-29,6147.0,2794.0,0,315,140.0
2021-04-28,30-39,7220.0,3733.0,0,335,279.0
2021-04-28,40-49,12356.0,6205.0,0,592,262.0
2021-04-28,50-59,22110.0,10710.0,0,931,577.0
2021-04-28,60-69,87665.0,19345.0,0,2099,2917.0
2021-04-28,70-79,101858.0,35838.0,0,2300,4712.0
2021-04-28,80-89,11969.0,68071.0,0,569,40.0
2021-04-28,90+,4097.0,9242.0,0,186,22.0
2021-04-29,12-19,1420.0,495.0,0,52,2.0
2021-04-29,20-29,8654.0,4479.0,0,460,346.0
2021-04-29,30-39,9384.0,6127.0,0,517,532.0
2021-04-29,40-49,16479.0,9800.0,0,853,736.0
2021-04-29,50-59,32913.0,15375.0,0,1431,414.0
2021-04-29,60-69,126723.0,27745.0,0,3342,5584.0
2021-04-29,70-79,122957.0,40608.0,0,2747,2399.0
2021-04-29,80-89,13329.0,79851.0,0,707,80.0
2021-04-29,90+,4344.0,10986.0,0,286,34.0
2021-04-30,12-19,1354.0,510.0,0,39,4.0
2021-04-30,20-29,8185.0,5823.0,0,450,673.0
2021-04-30,30-39,9387.0,7608.0,0,526,627.0
2021-04-30,40-49,16035.0,11652.0,0,792,555.0
2021-04-30,50-59,37250.0,19100.0,0,1419,646.0
2021-04-30,60-69,117233.0,31406.0,0,3142,6324.0
2021-04-30,70-79,108527.0,51282.0,0,2240,5688.0
2021-04-30,80-89,13445.0,76261.0,0,747,95.0
2021-04-30,90+,4546.0,10814.0,0,229,24.0
2021-05-01,12-19,1195.0,491.0,0,37,5.0
2021-05-01,20-29,6549.0,3583.0,0,234,163.0
2021-05-01,30-39,7239.0,4796.0,0,289,209.0
2021-05-01,40-49,12933.0,8448.0,0,506,212.0
2021-05-01,50-59,34900.0,14992.0,0,1119,1479.0
2021-05-01,60-69,101425.0,28113.0,0,2589,7778.0
2021-05-01,70-79,85828.0,43401.0,0,1595,7851.0
2021-05-01,80-89,7975.0,62579.0,0,342,131.0
2021-05-01,90+,2249.0,7626.0,0,78,25.0
2021-05-02,12-19,1173.0,464.0,0,25,3.0
2021-05-02,20-29,6204.0,3108.0,0,237,114.0
2021-05-02,30-39,7170.0,4366.0,0,279,116.0
2021-05-02,40-49,11867.0,6983.0,0,438,166.0
2021-05-02,50-59,35250.0,12889.0,0,1184,1318.0
2021-05-02,60-69,94150.0,21708.0,0,2472,4983.0
2021-05-02,70-79,72625.0,36726.0,0,1528,4799.0
2021-05-02,80-89,5197.0,44419.0,0,243,71.0
2021-05-02,90+,1418.0,5073.0,0,42,20.0
2021-05-03,12-19,1192.0,542.0,0,24,6.0
2021-05-03,20-29,6101.0,4145.0,0,269,329.0
2021-05-03,30-39,7339.0,5420.0,0,345,213.0
2021-05-03,40-49,12563.0,8831.0,0,551,252.0
2021-05-03,50-59,35941.0,14084.0,0,1229,641.0
2021-05-03,60-69,119449.0,27718.0,0,3092,7557.0
2021-05-03,70-79,80253.0,42962.0,0,1819,2754.0
2021-05-03,80-89,7070.0,32018.0,0,415,74.0
2021-05-03,90+,2268.0,6184.0,0,139,51.0
2021-05-04,12-19,1249.0,525.0,0,37,13.0
2021-05-04,20-29,7580.0,4790.0,0,322,367.0
2021-05-04,30-39,8662.0,6758.0,0,352,254.0
2021-05-04,40-49,15373.0,11144.0,0,623,448.0
2021-05-04,50-59,39644.0,17129.0,0,1424,1175.0
2021-05-04,60-69,126838.0,27513.0,0,3433,6401.0
2021-05-04,70-79,85099.0,46706.0,0,1906,3301.0
2021-05-04,80-89,8098.0,36767.0,0,410,101.0
2021-05-04,90+,2691.0,7282.0,0,153,87.0
2021-05-05,12-19,1476.0,559.0,0,44,1.0
2021-05-05,20-29,8703.0,4439.0,0,399,110.0
2021-05-05,30-39,9561.0,6680.0,0,405,147.0
2021-05-05,40-49,16746.0,11866.0,0,695,234.0
2021-05-05,50-59,46324.0,19370.0,0,1584,2098.0
2021-05-05,60-69,137976.0,32283.0,0,3784,8448.0
2021-05-05,70-79,85923.0,46039.0,0,2148,3091.0
2021-05-05,80-89,7617.0,41025.0,0,504,128.0
2021-05-05,90+,2667.0,8108.0,0,156,86.0
2021-05-06,12-19,1565.0,715.0,0,44,10.0
2021-05-06,20-29,8811.0,6143.0,0,371,381.0
2021-05-06,30-39,10611.0,9236.0,0,551,194.0
2021-05-06,40-49,19334.0,14902.0,0,805,314.0
2021-05-06,50-59,58299.0,23356.0,0,2160,1643.0
2021-05-06,60-69,137441.0,37421.0,0,4072,7411.0
2021-05-06,70-79,77278.0,52981.0,0,1978,2836.0
2021-05-06,80-89,8595.0,43600.0,0,565,149.0
2021-05-06,90+,2906.0,9350.0,0,175,86.0
2021-05-07,12-19,1647.0,780.0,0,49,9.0
2021-05-07,20-29,9272.0,7595.0,0,434,333.0
2021-05-07,30-39,11406.0,10155.0,0,574,154.0
2021-05-07,40-49,20403.0,17268.0,0,943,269.0
2021-05-07,50-59,68889.0,26212.0,0,2417,1063.0
2021-05-07,60-69,137389.0,40867.0,0,3930,8278.0
2021-05-07,70-79,73123.0,61993.0,0,1972,2220.0
2021-05-07,80-89,8132.0,39773.0,0,678,133.0
2021-05-07,90+,2785.0,9053.0,0,239,87.0
2021-05-08,12-19,1639.0,760.0,0,45,0.0
2021-05-08,20-29,9048.0,6398.0,0,319,96.0
2021-05-08,30-39,11008.0,9971.0,0,386,182.0
2021-05-08,40-49,19383.0,17756.0,0,659,307.0
2021-05-08,50-59,62007.0,28365.0,0,1997,1798.0
2021-05-08,60-69,126222.0,45967.0,0,3334,11971.0
2021-05-08,70-79,62851.0,55727.0,0,1563,2643.0
2021-05-08,80-89,7024.0,37576.0,0,497,146.0
2021-05-08,90+,2095.0,10780.0,0,147,84.0
2021-05-09,12-19,1457.0,609.0,0,31,1.0
2021-05-09,20-29,7315.0,5110.0,0,270,46.0
2021-05-09,30-39,9406.0,8554.0,0,282,334.0
2021-05-09,40-49,15066.0,14311.0,0,503,186.0
2021-05-09,50-59,52472.0,22261.0,0,1742,1706.0
2021-05-09,60-69,107212.0,30084.0,0,2729,5470.0
2021-05-09,70-79,43822.0,40093.0,0,1025,1095.0
2021-05-09,80-89,3422.0,17738.0,0,205,90.0
2021-05-09,90+,867.0,4336.0,0,42,107.0
2021-05-10,12-19,1411.0,587.0,0,46,1.0
2021-05-10,20-29,8915.0,5637.0,0,403,93.0
2021-05-10,30-39,10517.0,8944.0,0,467,225.0
2021-05-10,40-49,17591.0,15903.0,0,653,329.0
2021-05-10,50-59,56370.0,24372.0,0,1911,1256.0
2021-05-10,60-69,123933.0,32614.0,0,3205,4907.0
2021-05-10,70-79,51500.0,50669.0,0,1190,1144.0
2021-05-10,80-89,5392.0,20680.0,0,337,109.0
2021-05-10,90+,1809.0,5592.0,0,111,64.0
2021-05-11,12-19,1788.0,543.0,0,57,5.0
2021-05-11,20-29,11704.0,5855.0,0,418,402.0
2021-05-11,30-39,11597.0,9082.0,0,468,264.0
2021-05-11,40-49,18820.0,16191.0,0,669,299.0
2021-05-11,50-59,68191.0,24335.0,0,2328,1769.0
2021-05-11,60-69,118765.0,32649.0,0,2965,5203.0
2021-05-11,70-79,44862.0,59174.0,0,1130,1843.0
2021-05-11,80-89,6127.0,20970.0,0,448,178.0
2021-05-11,90+,2154.0,6053.0,0,176,125.0
2021-05-12,12-19,1722.0,626.0,0,49,4.0
2021-05-12,20-29,10586.0,5974.0,0,458,176.0
2021-05-12,30-39,12046.0,8888.0,0,509,209.0
2021-05-12,40-49,20515.0,15768.0,0,798,252.0
2021-05-12,50-59,79464.0,25319.0,0,2856,2073.0
2021-05-12,60-69,129579.0,34930.0,0,3373,4629.0
2021-05-12,70-79,44491.0,54951.0,0,1298,1426.0
2021-05-12,80-89,6498.0,25967.0,0,483,129.0
2021-05-12,90+,2266.0,6603.0,0,155,93.0
2021-05-13,12-19,2133.0,743.0,0,42,5.0
2021-05-13,20-29,11782.0,7082.0,0,434,243.0
2021-05-13,30-39,12565.0,10296.0,0,535,114.0
2021-05-13,40-49,21669.0,19488.0,0,849,172.0
2021-05-13,50-59,100500.0,30146.0,0,3483,2274.0
2021-05-13,60-69,126808.0,38221.0,0,3396,4385.0
2021-05-13,70-79,42804.0,64617.0,0,1230,878.0
2021-05-13,80-89,6933.0,25426.0,0,537,117.0
2021-05-13,90+,2230.0,7179.0,0,226,80.0
2021-05-14,12-19,2396.0,810.0,0,55,26.0
2021-05-14,20-29,13336.0,7438.0,0,485,361.0
2021-05-14,30-39,14475.0,11820.0,0,583,165.0
2021-05-14,40-49,24984.0,23052.0,0,993,256.0
2021-05-14,50-59,100801.0,35024.0,0,3462,1719.0
2021-05-14,60-69,128960.0,46244.0,0,3355,4442.0
2021-05-14,70-79,40434.0,67564.0,0,1251,991.0
2021-05-14,80-89,6310.0,23258.0,0,543,128.0
2021-05-14,90+,2152.0,7561.0,0,187,88.0
2021-05-15,12-19,2571.0,840.0,0,58,31.0
2021-05-15,20-29,12742.0,6654.0,0,443,302.0
2021-05-15,30-39,14465.0,10910.0,0,535,399.0
2021-05-15,40-49,33841.0,20216.0,0,1021,596.0
2021-05-15,50-59,110510.0,36260.0,0,3572,6264.0
2021-05-15,60-69,118278.0,48974.0,0,3019,8530.0
2021-05-15,70-79,36263.0,61326.0,0,1005,1665.0
2021-05-15,80-89,5503.0,18959.0,0,375,112.0
2021-05-15,90+,1593.0,6051.0,0,92,69.0
2021-05-16,12-19,1774.0,626.0,0,24,25.0
2021-05-16,20-29,9059.0,4773.0,0,227,214.0
2021-05-16,30-39,9935.0,7464.0,0,254,311.0
2021-05-16,40-49,28299.0,14399.0,0,617,534.0
2021-05-16,50-59,87279.0,28180.0,0,2024,5297.0
2021-05-16,60-69,85961.0,42516.0,0,1831,8470.0
2021-05-16,70-79,25542.0,48669.0,0,570,1270.0
2021-05-16,80-89,2844.0,9950.0,0,154,84.0
2021-05-16,90+,631.0,2585.0,0,37,57.0
2021-05-17,12-19,1449.0,912.0,0,30,15.0
2021-05-17,20-29,8693.0,7664.0,0,243,266.0
2021-05-17,30-39,10214.0,11452.0,0,299,337.0
2021-05-17,40-49,19637.0,21185.0,0,554,1127.0
2021-05-17,50-59,92024.0,37369.0,0,2118,4793.0
2021-05-17,60-69,78207.0,63705.0,0,1820,9799.0
2021-05-17,70-79,32911.0,61094.0,0,764,1510.0
2021-05-17,80-89,4616.0,11567.0,0,308,97.0
2021-05-17,90+,1473.0,4143.0,0,128,64.0
2021-05-18,12-19,2018.0,889.0,0,44,33.0
2021-05-18,20-29,12874.0,8318.0,0,357,472.0
2021-05-18,30-39,12560.0,12632.0,0,342,516.0
2021-05-18,40-49,29486.0,22893.0,0,718,2067.0
2021-05-18,50-59,89330.0,39145.0,0,1951,5726.0
2021-05-18,60-69,74366.0,55846.0,0,1738,7235.0
2021-05-18,70-79,30730.0,55784.0,0,765,1960.0
2021-05-18,80-89,5041.0,12362.0,0,312,144.0
2021-05-18,90+,1538.0,5030.0,0,121,62.0
2021-05-19,12-19,1818.0,863.0,0,38,37.0
2021-05-19,20-29,10764.0,8211.0,0,300,400.0
2021-05-19,30-39,11651.0,13214.0,0,364,559.0
2021-05-19,40-49,38581.0,23343.0,0,926,2090.0
2021-05-19,50-59,98643.0,39809.0,0,2274,5987.0
2021-05-19,60-69,82992.0,56140.0,0,1981,7646.0
2021-05-19,70-79,30506.0,47747.0,0,821,1541.0
2021-05-19,80-89,5089.0,12189.0,0,301,136.0
2021-05-19,90+,1585.0,5441.0,0,84,59.0
2021-05-20,12-19,2311.0,1279.0,0,44,54.0
2021-05-20,20-29,12159.0,11058.0,0,362,525.0
2021-05-20,30-39,13810.0,16379.0,0,398,563.0
2021-05-20,40-49,41302.0,30045.0,0,992,2440.0
2021-05-20,50-59,107730.0,50355.0,0,2685,5100.0
2021-05-20,60-69,73573.0,85222.0,0,1697,9378.0
2021-05-20,70-79,26638.0,59253.0,0,816,1801.0
2021-05-20,80-89,5318.0,12397.0,0,419,145.0
2021-05-20,90+,1676.0,4734.0,0,136,75.0
2021-05-21,12-19,2581.0,1313.0,0,62,44.0
2021-05-21,20-29,14341.0,11849.0,0,437,696.0
2021-05-21,30-39,15878.0,18095.0,0,488,581.0
2021-05-21,40-49,50289.0,31295.0,0,1173,2114.0
2021-05-21,50-59,109250.0,55215.0,0,2626,4341.0
2021-05-21,60-69,76600.0,83407.0,0,1966,9312.0
2021-05-21,70-79,26715.0,53665.0,0,864,1366.0
2021-05-21,80-89,5341.0,11644.0,0,408,154.0
2021-05-21,90+,1568.0,4246.0,0,159,87.0
2021-05-22,12-19,2136.0,1521.0,0,44,403.0
2021-05-22,20-29,11769.0,12140.0,0,321,3139.0
2021-05-22,30-39,19367.0,16953.0,0,506,3544.0
2021-05-22,40-49,53957.0,26924.0,0,1045,4018.0
2021-05-22,50-59,101382.0,50040.0,0,2346,9073.0
2021-05-22,60-69,61998.0,76262.0,0,1304,16018.0
2021-05-22,70-79,21942.0,47835.0,0,595,1989.0
2021-05-22,80-89,4312.0,9974.0,0,268,133.0
2021-05-22,90+,1148.0,3770.0,0,70,61.0
2021-05-23,12-19,1488.0,1556.0,0,28,525.0
2021-05-23,20-29,7990.0,10588.0,0,182,3656.0
2021-05-23,30-39,17069.0,14379.0,0,373,5041.0
2021-05-23,40-49,40669.0,19951.0,0,794,3902.0
2021-05-23,50-59,81461.0,43576.0,0,1798,9549.0
2021-05-23,60-69,45287.0,60339.0,0,940,11501.0
2021-05-23,70-79,13950.0,37434.0,0,371,1650.0
2021-05-23,80-89,2401.0,7279.0,0,120,130.0
2021-05-23,90+,547.0,2005.0,0,19,48.0
2021-05-24,12-19,2043.0,1174.0,0,40,109.0
2021-05-24,20-29,10296.0,10148.0,0,319,1021.0
2021-05-24,30-39,12465.0,15143.0,0,379,1056.0
2021-05-24,40-49,38692.0,27637.0,0,890,3338.0
2021-05-24,50-59,90643.0,53034.0,0,1972,15146.0
2021-05-24,60-69,59187.0,65341.0,0,1200,9723.0
2021-05-24,70-79,19038.0,44711.0,0,605,1793.0
2021-05-24,80-89,3827.0,8229.0,0,238,221.0
2021-05-24,90+,1098.0,2805.0,0,47,119.0
2021-05-25,12-19,1869.0,1212.0,0,39,178.0
2021-05-25,20-29,10522.0,12268.0,0,325,1624.0
2021-05-25,30-39,12486.0,17230.0,0,393,1631.0
2021-05-25,40-49,39013.0,31468.0,0,923,3941.0
2021-05-25,50-59,91026.0,57490.0,0,2145,13964.0
2021-05-25,60-69,55984.0,63744.0,0,1235,6317.0
2021-05-25,70-79,18955.0,50360.0,0,624,1498.0
2021-05-25,80-89,3898.0,8570.0,0,319,150.0
2021-05-25,90+,1293.0,3262.0,0,86,139.0
2021-05-26,12-19,3061.0,3309.0,0,61,2079.0
2021-05-26,20-29,11030.0,13967.0,0,341,1946.0
2021-05-26,30-39,12843.0,19061.0,0,424,1830.0
2021-05-26,40-49,48149.0,34470.0,0,1145,3806.0
2021-05-26,50-59,96198.0,67467.0,0,2146,13242.0
2021-05-26,60-69,56365.0,73274.0,0,1339,6406.0
2021-05-26,70-79,18426.0,54270.0,0,661,1530.0
2021-05-26,80-89,4106.0,8474.0,0,304,189.0
2021-05-26,90+,1302.0,3104.0,0,77,108.0
2021-05-27,12-19,3471.0,2726.0,0,89,1273.0
2021-05-27,20-29,13653.0,14330.0,0,393,1836.0
2021-05-27,30-39,15967.0,20106.0,0,518,1600.0
2021-05-27,40-49,61131.0,35913.0,0,1422,2815.0
2021-05-27,50-59,109412.0,82054.0,0,2524,7771.0
2021-05-27,60-69,52638.0,89391.0,0,1213,5268.0
2021-05-27,70-79,18489.0,53363.0,0,663,1267.0
2021-05-27,80-89,4526.0,9375.0,0,357,162.0
2021-05-27,90+,1453.0,3691.0,0,104,114.0
2021-05-28,12-19,3109.0,2427.0,0,68,871.0
2021-05-28,20-29,13321.0,15689.0,0,383,2339.0
2021-05-28,30-39,15461.0,22284.0,0,502,2575.0
2021-05-28,40-49,60624.0,36800.0,0,1347,2409.0
2021-05-28,50-59,123816.0,81268.0,0,2922,6124.0
2021-05-28,60-69,56255.0,78658.0,0,1430,4917.0
2021-05-28,70-79,18345.0,48930.0,0,709,1010.0
2021-05-28,80-89,4268.0,9618.0,0,373,160.0
2021-05-28,90+,1324.0,3783.0,0,144,127.0
2021-05-29,12-19,3000.0,2122.0,0,80,575.0
2021-05-29,20-29,13209.0,12251.0,0,338,1398.0
2021-05-29,30-39,16158.0,16490.0,0,464,1067.0
2021-05-29,40-49,69137.0,29564.0,0,1416,1589.0
2021-05-29,50-59,121329.0,55690.0,0,2747,4913.0
2021-05-29,60-69,51186.0,62504.0,0,1134,8531.0
2021-05-29,70-79,16200.0,41895.0,0,532,796.0
2021-05-29,80-89,3223.0,8169.0,0,291,120.0
2021-05-29,90+,806.0,2392.0,0,68,97.0
2021-05-30,12-19,4738.0,1702.0,0,85,541.0
2021-05-30,20-29,8455.0,8046.0,0,211,935.0
2021-05-30,30-39,10369.0,11034.0,0,288,915.0
2021-05-30,40-49,57292.0,20194.0,0,1089,1833.0
2021-05-30,50-59,98146.0,44296.0,0,2199,7178.0
2021-05-30,60-69,40944.0,51864.0,0,925,6471.0
2021-05-30,70-79,9832.0,28148.0,0,352,824.0
2021-05-30,80-89,1694.0,4388.0,0,146,135.0
2021-05-30,90+,299.0,1066.0,0,36,88.0
2021-05-31,12-19,3066.0,1733.0,0,67,1151.0
2021-05-31,20-29,14954.0,10002.0,0,407,1593.0
2021-05-31,30-39,15754.0,13684.0,0,474,1344.0
2021-05-31,40-49,62033.0,25201.0,0,1302,4394.0
2021-05-31,50-59,109986.0,66639.0,0,2548,34791.0
2021-05-31,60-69,39653.0,51904.0,0,1177,11309.0
2021-05-31,70-79,15045.0,36527.0,0,576,1745.0
2021-05-31,80-89,3107.0,7865.0,0,277,140.0
2021-05-31,90+,865.0,2738.0,0,71,104.0
2021-06-01,12-19,18829.0,11905.0,0,378,11059.0
2021-06-01,20-29,14128.0,10458.0,0,404,2938.0
2021-06-01,30-39,14532.0,13017.0,0,405,2120.0
2021-06-01,40-49,62640.0,28894.0,0,1290,10005.0
2021-06-01,50-59,106934.0,58747.0,0,2217,30149.0
2021-06-01,60-69,31908.0,43927.0,0,746,9190.0
2021-06-01,70-79,9783.0,31390.0,0,391,1653.0
2021-06-01,80-89,2890.0,6696.0,0,203,84.0
2021-06-01,90+,1005.0,2505.0,0,50,39.0
2021-06-02,12-19,20382.0,4736.0,0,418,3929.0
2021-06-02,20-29,18621.0,7757.0,0,450,3774.0
2021-06-02,30-39,18334.0,8227.0,0,440,2703.0
2021-06-02,40-49,81577.0,16298.0,0,1619,6125.0
2021-06-02,50-59,118016.0,28801.0,0,2330,14175.0
2021-06-02,60-69,28965.0,25314.0,0,663,6279.0
2021-06-02,70-79,9003.0,19822.0,0,333,857.0
2021-06-02,80-89,1961.0,3713.0,0,167,67.0
2021-06-02,90+,403.0,1008.0,0,31,29.0
2021-06-03,12-19,21439.0,4319.0,0,494,3239.0
2021-06-03,20-29,29677.0,10367.0,0,799,2766.0
2021-06-03,30-39,32029.0,13057.0,0,811,2562.0
2021-06-03,40-49,107345.0,25411.0,0,2279,7078.0
2021-06-03,50-59,170589.0,39061.0,0,3768,10340.0
2021-06-03,60-69,39447.0,42999.0,0,1144,9842.0
2021-06-03,70-79,13940.0,34773.0,0,654,1954.0
2021-06-03,80-89,3279.0,7307.0,0,378,131.0
2021-06-03,90+,978.0,2652.0,0,109,32.0
2021-06-04,12-19,17150.0,2896.0,0,304,2076.0
2021-06-04,20-29,39607.0,12062.0,0,933,5069.0
2021-06-04,30-39,48258.0,15902.0,0,1019,6181.0
2021-06-04,40-49,122592.0,26196.0,0,2600,9214.0
2021-06-04,50-59,169895.0,46079.0,0,3705,14985.0
2021-06-04,60-69,33967.0,39587.0,0,1033,8007.0
2021-06-04,70-79,13410.0,31890.0,0,635,2317.0
2021-06-04,80-89,3550.0,7510.0,0,333,144.0
2021-06-04,90+,1030.0,2528.0,0,87,57.0
2021-06-05,12-19,21282.0,2199.0,0,379,1183.0
2021-06-05,20-29,47171.0,12622.0,0,1067,5109.0
2021-06-05,30-39,57829.0,17071.0,0,1173,7427.0
2021-06-05,40-49,117137.0,24027.0,0,2428,8394.0
2021-06-05,50-59,144711.0,56246.0,0,3488,24850.0
2021-06-05,60-69,30964.0,40908.0,0,928,8944.0
2021-06-05,70-79,10896.0,26679.0,0,479,1440.0
2021-06-05,80-89,2640.0,4519.0,0,279,52.0
2021-06-05,90+,780.0,1523.0,0,48,8.0
2021-06-06,12-19,20456.0,2237.0,0,378,1413.0
2021-06-06,20-29,48398.0,12682.0,0,1135,7376.0
2021-06-06,30-39,52834.0,15788.0,0,1060,8553.0
2021-06-06,40-49,98271.0,21607.0,0,2067,10096.0
2021-06-06,50-59,120954.0,38474.0,0,2706,16512.0
2021-06-06,60-69,23050.0,25747.0,0,686,4145.0
2021-06-06,70-79,7507.0,19596.0,0,347,988.0
2021-06-06,80-89,1489.0,2541.0,0,146,51.0
2021-06-06,90+,377.0,669.0,0,21,20.0
2021-06-07,12-19,19372.0,1869.0,0,348,1183.0
2021-06-07,20-29,37457.0,11289.0,0,867,4110.0
