Data,Età,Infected,Removed
2021-03-10,60-79,0.1978747791804564,0.1926383886200106
2021-03-10,80-89,0.05681793133417515,0.07042599014655887
2021-03-10,90+,0.016464242191411575,0.026672357852679237
2021-03-11,0-19,0.15761670800287939,0.13090814943150003
2021-03-11,20-39,0.24035828908944024,0.24262197972994326
2021-03-11,40-59,0.33113449829154135,0.3368428175168168
2021-03-11,60-79,0.19785900422163755,0.19259876324615874
2021-03-11,80-89,0.05665733065512396,0.07038038567725279
2021-03-11,90+,0.016374169739377536,0.026647904398328412
2021-03-12,0-19,0.1580245018268906,0.1312512840594895
2021-03-12,20-39,0.2406552242930394,0.24268050911275157
2021-03-12,40-59,0.3313058429795204,0.33681860415747805
2021-03-12,60-79,0.1977340415732752,0.19247483846481364
2021-03-12,80-89,0.05624059688660997,0.0702227257723354
2021-03-12,90+,0.016039792440664436,0.02655203843313181
2021-03-13,0-19,0.15742553024399378,0.1316286822904365
2021-03-13,20-39,0.24065314703057322,0.2426903704840475
2021-03-13,40-59,0.3318804859336583,0.3367383192398089
2021-03-13,60-79,0.19798745899708223,0.19240128638129528
2021-03-13,80-89,0.056133976089937594,0.07007716769115979
2021-03-13,90+,0.015919401704754827,0.02646417391325199
2021-03-14,0-19,0.1576089459508044,0.13181995808587654
2021-03-14,20-39,0.2405999622646555,0.24270078008389995
2021-03-14,40-59,0.3322151390042326,0.33669605010574133
2021-03-14,60-79,0.19781937249390516,0.19237276083893576
2021-03-14,80-89,0.05593893411022583,0.06999284169551034
2021-03-14,90+,0.01581764617617652,0.026417609190036054
2021-03-15,0-19,0.1576089459508044,0.13181995808587654
2021-03-15,20-39,0.2405999622646555,0.24270078008389995
2021-03-15,40-59,0.3322151390042326,0.33669605010574133
2021-03-15,60-79,0.19781937249390516,0.19237276083893576
2021-03-15,80-89,0.05593893411022583,0.06999284169551034
2021-03-15,90+,0.01581764617617652,0.026417609190036054
2021-03-16,0-19,0.1576089459508044,0.13181995808587654
2021-03-16,20-39,0.2405999622646555,0.24270078008389995
2021-03-16,40-59,0.3322151390042326,0.33669605010574133
2021-03-16,60-79,0.19781937249390516,0.19237276083893576
2021-03-16,80-89,0.05593893411022583,0.06999284169551034
2021-03-16,90+,0.01581764617617652,0.026417609190036054
2021-03-17,0-19,0.15812493787188117,0.13261146117152856
2021-03-17,20-39,0.24001902895525357,0.24279500367837945
2021-03-17,40-59,0.3329967764381772,0.3366089733635133
2021-03-17,60-79,0.19829875459748078,0.19207336680737055
2021-03-17,80-89,0.055108706457064144,0.0696974474085856
2021-03-17,90+,0.015451795680143144,0.02621374757062253
2021-03-18,0-19,0.15808906489755392,0.1328694015170391
2021-03-18,20-39,0.24015451529921472,0.24281203976758958
2021-03-18,40-59,0.33287920841231156,0.3366336517844296
2021-03-18,60-79,0.19839053614947197,0.19198619980262036
2021-03-18,80-89,0.0551014306345338,0.06956169790154491
2021-03-18,90+,0.015385244606913982,0.026137009226776406
2021-03-19,0-19,0.15817853069938576,0.133006407772128
2021-03-19,20-39,0.24022123813117463,0.24280545866854683
2021-03-19,40-59,0.3329120476029497,0.3366426667040207
2021-03-19,60-79,0.19834001265259918,0.19192693863511495
2021-03-19,80-89,0.05502057099412678,0.0695010591423204
2021-03-19,90+,0.015327599919764005,0.02611746907786914
2021-03-20,0-19,0.15777575049569798,0.13326188296816405
2021-03-20,20-39,0.23981462752819735,0.2428756261562407
2021-03-20,40-59,0.3333484691497661,0.336675279332306
2021-03-20,60-79,0.19882821261143746,0.1918786038984864
2021-03-20,80-89,0.05498704511711682,0.06931535101440207
2021-03-20,90+,0.015245895097784254,0.02599325663040078
2021-03-21,0-19,0.15758843084924756,0.13355704672209442
2021-03-21,20-39,0.23986347134619218,0.2428656310096408
2021-03-21,40-59,0.3333069272311563,0.33671041457903567
2021-03-21,60-79,0.1990769701456251,0.19176580073428282
2021-03-21,80-89,0.054978870565482126,0.06917767469942915
2021-03-21,90+,0.01518532986229673,0.025923432255517204
2021-03-22,0-19,0.15759217481743687,0.13393713189973977
2021-03-22,20-39,0.23995158424493718,0.24284306563788827
2021-03-22,40-59,0.3328541613867735,0.3367833934468642
2021-03-22,60-79,0.19941169871994616,0.19163318571276386
2021-03-22,80-89,0.05506045737377766,0.06898103760519868
2021-03-22,90+,0.015129923457128653,0.025822185697545238
2021-03-23,0-19,0.15699546219677615,0.13438315025301262
2021-03-23,20-39,0.24022710806290823,0.2427695004382121
2021-03-23,40-59,0.3336225070681869,0.33662068088623287
2021-03-23,60-79,0.19942364996268433,0.1915702070268331
2021-03-23,80-89,0.054732825259166853,0.06888709264817851
2021-03-23,90+,0.014998447450277553,0.0257693687475308
2021-03-24,0-19,0.15812975769938803,0.13439323945849366
2021-03-24,20-39,0.24174779286973924,0.24232080764518207
2021-03-24,40-59,0.3338142859512082,0.3365785585167188
2021-03-24,60-79,0.19797419440436506,0.19208004772638862
2021-03-24,80-89,0.053753365286277374,0.06890982684250964
2021-03-24,90+,0.014580603789022118,0.025717519810707228
2021-03-25,0-19,0.15763263981628248,0.13472910304851565
2021-03-25,20-39,0.24162156240336038,0.24236795458920463
2021-03-25,40-59,0.3337285590071931,0.3366434244439837
2021-03-25,60-79,0.19845598503412115,0.19190467412361342
2021-03-25,80-89,0.05394761110348395,0.0687333810813327
2021-03-25,90+,0.014613642635558938,0.02562146271334992
2021-03-26,0-19,0.15741078998338837,0.13497494964103093
2021-03-26,20-39,0.24173312471136416,0.2423786404185144
2021-03-26,40-59,0.33376022718656734,0.33665247515255264
2021-03-26,60-79,0.19861868361375526,0.1918447984534447
2021-03-26,80-89,0.05386306770793843,0.06861105167236049
2021-03-26,90+,0.01461410679698647,0.025538084662096852
2021-03-27,0-19,0.15694957826501849,0.13522453977641458
2021-03-27,20-39,0.24166401596999046,0.24238527813097396
2021-03-27,40-59,0.334094723102741,0.33663971445435353
2021-03-27,60-79,0.19891467681609284,0.19176839205851864
2021-03-27,80-89,0.05383153634379353,0.06849946115152067
2021-03-27,90+,0.01454546950236369,0.025482614428218628
2021-03-28,0-19,0.15628199884152183,0.13550993336455255
2021-03-28,20-39,0.2413656316313953,0.24238976543666535
2021-03-28,40-59,0.3339738820822959,0.3367165506270875
2021-03-28,60-79,0.1995396284634242,0.19169033922672268
2021-03-28,80-89,0.054204150206851494,0.06831326859897924
2021-03-28,90+,0.014634708774511285,0.025380142745992672
2021-03-29,0-19,0.15618028036542944,0.13592717030813922
2021-03-29,20-39,0.24146974003610033,0.24243568504724955
2021-03-29,40-59,0.3335020781897273,0.3367283026946163
2021-03-29,60-79,0.20000138315456062,0.19152738965206406
2021-03-29,80-89,0.05422519139401232,0.06810708286658973
2021-03-29,90+,0.01462132686016999,0.025274369431341127
2021-03-30,0-19,0.15618028036542944,0.13592717030813922
2021-03-30,20-39,0.24146974003610033,0.24243568504724955
2021-03-30,40-59,0.3335020781897273,0.3367283026946163
2021-03-30,60-79,0.20000138315456062,0.19152738965206406
2021-03-30,80-89,0.05422519139401232,0.06810708286658973
2021-03-30,90+,0.01462132686016999,0.025274369431341127
2021-03-31,0-19,0.15502414509139584,0.13652895970985873
2021-03-31,20-39,0.24159231019911284,0.2423545859281919
2021-03-31,40-59,0.334218967565049,0.3366604852743821
2021-03-31,60-79,0.2005564278731043,0.191472818704177
2021-03-31,80-89,0.05409954834000814,0.06785377468735916
2021-03-31,90+,0.014508600931329906,0.025129375696031075
2021-04-01,0-19,0.15453892920074586,0.13676123565661802
2021-04-01,20-39,0.24163412784720292,0.24232404983589034
2021-04-01,40-59,0.3343663902553544,0.33666870745132765
2021-04-01,60-79,0.20066354905648667,0.19142500898099227
2021-04-01,80-89,0.054244258371269054,0.0677584331606306
2021-04-01,90+,0.014552745268941101,0.025062564914541105
2021-04-02,0-19,0.15430759072385666,0.13712348265707291
2021-04-02,20-39,0.24182268079742286,0.2423091064216571
2021-04-02,40-59,0.33445072132219056,0.33664741752662075
2021-04-02,60-79,0.20094308791260096,0.19133922780909124
2021-04-02,80-89,0.05393742538333789,0.06761416283177597
2021-04-02,90+,0.014538493860591063,0.02496660275378202
2021-04-03,0-19,0.15414390312028817,0.13728061766604094
2021-04-03,20-39,0.24166182382835305,0.24235870727789985
2021-04-03,40-59,0.33428425056029104,0.33670461065451446
2021-04-03,60-79,0.20129836605503493,0.19128461080901527
2021-04-03,80-89,0.054009009664937366,0.06748980470398704
2021-04-03,90+,0.014602646771095469,0.024881648888542433
2021-04-04,0-19,0.1538964704144665,0.13746077134614235
2021-04-04,20-39,0.2418301515543153,0.24233241830417473
2021-04-04,40-59,0.33404327711809423,0.33676279778531926
2021-04-04,60-79,0.20156512931966725,0.19122068761170394
2021-04-04,80-89,0.05402386466141616,0.06739404896379682
2021-04-04,90+,0.014641106932040576,0.024829275988862927
2021-04-05,0-19,0.1538974314560681,0.1376222563953324
2021-04-05,20-39,0.24184257006610976,0.24231305662884478
2021-04-05,40-59,0.3338687200321232,0.33676588151096326
2021-04-05,60-79,0.2017712376618298,0.19118110434046187
2021-04-05,80-89,0.053994011017418436,0.06732323702867017
2021-04-05,90+,0.014626029766450674,0.02479446409572751
2021-04-06,0-19,0.15418762515337098,0.13776900820316454
2021-04-06,20-39,0.24163696625572983,0.24231013978791277
2021-04-06,40-59,0.3331098056504257,0.33690890286660186
2021-04-06,60-79,0.20213896074234208,0.1911536973854406
2021-04-06,80-89,0.054187093998480894,0.06716696219501543
2021-04-06,90+,0.014739548199650501,0.024691289561864782
2021-04-07,0-19,0.15330420448661727,0.13812424450875116
2021-04-07,20-39,0.24149777571140252,0.24222380889223938
2021-04-07,40-59,0.33324175533882094,0.33691834475346333
2021-04-07,60-79,0.20312747656836122,0.19109229861068638
2021-04-07,80-89,0.054146369813075225,0.06704501645502031
2021-04-07,90+,0.014682418081722793,0.024596286779839455
2021-04-08,0-19,0.15302729113641853,0.1383226573894665
2021-04-08,20-39,0.24138576232321007,0.24223943635944267
2021-04-08,40-59,0.3333231596463803,0.3368746804574446
2021-04-08,60-79,0.20338306054582272,0.19105650436357388
2021-04-08,80-89,0.05418815305117718,0.06695969332127827
2021-04-08,90+,0.014692573296991154,0.024547028108794017
2021-04-09,0-19,0.1529296867246027,0.1385118242299638
2021-04-09,20-39,0.24140322181507315,0.24223560171617214
2021-04-09,40-59,0.33330951312824136,0.3368778092509255
2021-04-09,60-79,0.20361643647085134,0.19101407571812595
2021-04-09,80-89,0.05410494917694575,0.0668613641906428
2021-04-09,90+,0.014636192684285678,0.02449932489416984
2021-04-10,0-19,0.1527212568859596,0.13877643174709614
2021-04-10,20-39,0.24136740652421854,0.2422405698799929
2021-04-10,40-59,0.3332704872650409,0.33692741776846125
2021-04-10,60-79,0.2038562701566593,0.19099605294021815
2021-04-10,80-89,0.05415959095175945,0.06665995191062975
2021-04-10,90+,0.014624988216362196,0.024399575753601802
2021-04-11,0-19,0.15279681068119919,0.13893434276279137
2021-04-11,20-39,0.24145637790938618,0.24224522874584897
2021-04-11,40-59,0.3329017001844371,0.3369573376915192
2021-04-11,60-79,0.20407509357568343,0.19095485675717982
2021-04-11,80-89,0.05413288740068135,0.06656848405486332
2021-04-11,90+,0.01463713024861275,0.024339749987797303
2021-04-12,0-19,0.15310901706707944,0.13907655018647097
2021-04-12,20-39,0.2414112721982409,0.24225693491258965
2021-04-12,40-59,0.3325048472420589,0.33697080072044083
2021-04-12,60-79,0.20423977424751388,0.19096369004974792
2021-04-12,80-89,0.05409761507711703,0.0664606670103714
2021-04-12,90+,0.01463747416798985,0.024271357120379235
2021-04-13,0-19,0.15346980765461235,0.1392095444085871
2021-04-13,20-39,0.24151639888810394,0.24223296644013897
2021-04-13,40-59,0.33271108199378274,0.3368848674667745
2021-04-13,60-79,0.20405634203038112,0.19099266135716989
2021-04-13,80-89,0.05366621806686373,0.06644237564650862
2021-04-13,90+,0.014580151366256086,0.024237584680820948
2021-04-14,0-19,0.15333722616937007,0.13951559604064412
2021-04-14,20-39,0.24151788899076024,0.2422178972197692
2021-04-14,40-59,0.33245172046618915,0.33687487585146414
2021-04-14,60-79,0.20443202024979326,0.1909401994534314
2021-04-14,80-89,0.053698678637577844,0.06629556686511641
2021-04-14,90+,0.01456246548630946,0.024155864569574748
2021-04-15,0-19,0.1537071410874528,0.13963383404346796
2021-04-15,20-39,0.2416633875350602,0.24221287263906238
2021-04-15,40-59,0.33205215342891176,0.33691190995340947
2021-04-15,60-79,0.2043581315176881,0.1909491103751644
2021-04-15,80-89,0.05366911640983448,0.06619590733940077
2021-04-15,90+,0.014550070021052687,0.02409636564949498
2021-04-16,0-19,0.1541975953167774,0.13984048464345072
2021-04-16,20-39,0.2420782462825993,0.24219846647587764
2021-04-16,40-59,0.3313382642501464,0.33693931138931776
2021-04-16,60-79,0.2044431252931652,0.1909607964622077
2021-04-16,80-89,0.05344947753659099,0.06605135568384096
2021-04-16,90+,0.014493291320720716,0.02400958534530518
2021-04-17,0-19,0.15443185519582428,0.13999476370229694
2021-04-17,20-39,0.24210794091757049,0.24222663790610616
2021-04-17,40-59,0.33053911236375483,0.33705442623463305
2021-04-17,60-79,0.20475205999768495,0.19092524859388474
2021-04-17,80-89,0.05360839450739069,0.06588063585847928
2021-04-17,90+,0.014560637017774799,0.023918287704599864
2021-04-18,0-19,0.15469044945484314,0.14015505777116863
2021-04-18,20-39,0.242293886541667,0.24220193843300106
2021-04-18,40-59,0.3303362496331063,0.33703541142148835
2021-04-18,60-79,0.20468627561860292,0.1909314658146567
2021-04-18,80-89,0.05346953503464284,0.06580628710958598
2021-04-18,90+,0.014523603717137772,0.023869839450099316
2021-04-19,0-19,0.1558025172764888,0.14030764948345995
2021-04-19,20-39,0.24254782175429476,0.24215911353442515
2021-04-19,40-59,0.32939873486276294,0.33709867709304553
2021-04-19,60-79,0.2044217521284201,0.1909796702365588
2021-04-19,80-89,0.053322880786811376,0.06567304204164924
2021-04-19,90+,0.014506293191222028,0.023781847610861356
2021-04-20,0-19,0.1564591137659883,0.1403772058256916
2021-04-20,20-39,0.24252438324727482,0.24216723176902724
2021-04-20,40-59,0.3292875704498667,0.337068788369166
2021-04-20,60-79,0.20427525226958254,0.19100716652539107
2021-04-20,80-89,0.05303094731868651,0.06563085972618223
2021-04-20,90+,0.014422732948601127,0.023748747784541883
2021-04-21,0-19,0.1582023320047349,0.1405651985608726
2021-04-21,20-39,0.2440456107645064,0.24183587719126814
2021-04-21,40-59,0.32784738464353724,0.3371988710402405
2021-04-21,60-79,0.20333417204682308,0.19134695339100855
2021-04-21,80-89,0.05228854412681348,0.0654753161408842
2021-04-21,90+,0.014281956413584871,0.023577783675726043
2021-04-22,0-19,0.1586430373029184,0.14071748856419483
2021-04-22,20-39,0.24400697401760232,0.241844696370904
2021-04-22,40-59,0.3274370485311444,0.3372449056404929
2021-04-22,60-79,0.2031997415748647,0.19135307593675743
2021-04-22,80-89,0.05240463723139,0.0653315066155788
2021-04-22,90+,0.014308561342080178,0.023508326872072046
2021-04-23,0-19,0.1593942256717384,0.14090409121060377
2021-04-23,20-39,0.24426127918112994,0.24180577485446228
2021-04-23,40-59,0.3268691018401753,0.33727390468967183
2021-04-23,60-79,0.2029985367002229,0.19136475665332006
2021-04-23,80-89,0.052209322649655984,0.06521792689167852
2021-04-23,90+,0.014267533957077503,0.023433545700263552
2021-04-24,0-19,0.15998484615362285,0.14106214042589774
2021-04-24,20-39,0.24462865818786705,0.24176166597507603
2021-04-24,40-59,0.32646523469592154,0.3372827968359186
2021-04-24,60-79,0.20275381966922812,0.191369073205462
2021-04-24,80-89,0.05195417848444118,0.06514162917231656
2021-04-24,90+,0.014213262808919287,0.023382694385329052
2021-04-25,0-19,0.16040943234486466,0.14122148265452567
2021-04-25,20-39,0.24471210426140905,0.24177883901618252
2021-04-25,40-59,0.32624987286965873,0.33729060474093137
2021-04-25,60-79,0.20262397024423554,0.19130994209927252
2021-04-25,80-89,0.051831403373676026,0.06505728212995497
2021-04-25,90+,0.014173216906156014,0.023341849359132975
2021-04-26,0-19,0.16213271821926803,0.14131871993471604
2021-04-26,20-39,0.245206526096834,0.2417198827128906
2021-04-26,40-59,0.32539408165755423,0.3373195236757428
2021-04-26,60-79,0.20176457942350487,0.1913863701892084
2021-04-26,80-89,0.05135698888495081,0.06497686167438457
