Data,Età,Infected,Deceased,Recovered
2021-03-21,0-19,0.15758843084924756,0.00019397889509621354,0.13905599824036952
2021-03-21,20-39,0.23986347134619218,0.002376241464928616,0.2527817158396737
2021-03-21,40-59,0.3333069272311563,0.04113322470515208,0.3488979314343988
2021-03-21,60-79,0.1990769701456251,0.3378530415890751,0.18574219413923077
2021-03-21,80-89,0.054978870565482126,0.41503724394785846,0.054916867457833855
2021-03-21,90+,0.01518532986229673,0.2034062693978895,0.018605292888493417
2021-03-22,0-19,0.15759217481743687,0.00019339928248866196,0.1394148075187321
2021-03-22,20-39,0.23995158424493718,0.0023884811387349754,0.25269124460830267
2021-03-22,40-59,0.3328541613867735,0.0411650372777117,0.34889088761071024
2021-03-22,60-79,0.19941169871994616,0.33808128571843,0.18563518362959697
2021-03-22,80-89,0.05506045737377766,0.41493816057942423,0.05481184357533049
2021-03-22,90+,0.015129923457128653,0.20323363600321043,0.01855603305732754
2021-03-23,0-19,0.15699546219677615,0.00019212849553781568,0.13988604897695806
2021-03-23,20-39,0.24022710806290823,0.002411212618999587,0.2526261011109496
2021-03-23,40-59,0.3336225070681869,0.041182743018530796,0.34873598509962145
2021-03-23,60-79,0.19942364996268433,0.33846316416419303,0.1855464279706704
2021-03-23,80-89,0.054732825259166853,0.41482463471569786,0.05470090318575167
2021-03-23,90+,0.014998447450277553,0.20292611698704094,0.01850453365604881
2021-03-24,0-19,0.15812975769938803,0.0001905651208659279,0.13986589479303915
2021-03-24,20-39,0.24174779286973924,0.002391592266867395,0.2521048891244384
2021-03-24,40-59,0.3338142859512082,0.04104772703452087,0.3486300201542478
2021-03-24,60-79,0.19797419440436506,0.33841506988975806,0.18611264697505606
2021-03-24,80-89,0.053753365286277374,0.41507941801412085,0.05479336553402151
2021-03-24,90+,0.014580603789022118,0.20287562767386685,0.018493183419197087
2021-03-25,0-19,0.15763263981628248,0.00019000209002299024,0.14019523420423594
2021-03-25,20-39,0.24162156240336038,0.0024035264387908266,0.25211736593232226
2021-03-25,40-59,0.3337285590071931,0.04106895175846934,0.3486521923224039
2021-03-25,60-79,0.19845598503412115,0.33848872337595715,0.18594917395420862
2021-03-25,80-89,0.05394761110348395,0.4151165662822291,0.05466032791719433
2021-03-25,90+,0.014613642635558938,0.2027322300545306,0.01842570566963495
2021-03-26,0-19,0.15741078998338837,0.00018938676565281618,0.14043915090428324
2021-03-26,20-39,0.24173312471136416,0.0024146812620734065,0.2521067696096948
2021-03-26,40-59,0.33376022718656734,0.041125336161509034,0.3486331334051969
2021-03-26,60-79,0.19861868361375526,0.33863300632551796,0.18589401044785744
2021-03-26,80-89,0.05386306770793843,0.4151452596492557,0.05456256890764303
2021-03-26,90+,0.01461410679698647,0.20249232983599105,0.018364366725324537
2021-03-27,0-19,0.15694957826501849,0.00018892520451153387,0.14068389660205632
2021-03-27,20-39,0.24166401596999046,0.0024182426177476336,0.2520869089000965
2021-03-27,40-59,0.334094723102741,0.04107233946080747,0.3485892121570416
2021-03-27,60-79,0.19891467681609284,0.3386106440460222,0.1858317045170722
2021-03-27,80-89,0.05383153634379353,0.41517258317432126,0.054483808458845755
2021-03-27,90+,0.01454546950236369,0.2025372654965899,0.018324469364887686
2021-03-28,0-19,0.15628199884152183,0.0001886080724254998,0.14094947109452444
2021-03-28,20-39,0.2413656316313953,0.0024236137306676724,0.2520357316825847
2021-03-28,40-59,0.3339738820822959,0.04107883817427386,0.34860035746845613
2021-03-28,60-79,0.1995396284634242,0.3386929460580913,0.18578124674231755
2021-03-28,80-89,0.054204150206851494,0.41517351942663144,0.05437045938297836
2021-03-28,90+,0.014634708774511285,0.20244247453791023,0.018262733629138796
2021-03-29,0-19,0.15618028036542944,0.00018805829807240243,0.14134658593272814
2021-03-29,20-39,0.24146974003610033,0.0024165491302303712,0.2520185048854444
2021-03-29,40-59,0.3335020781897273,0.04120357310766338,0.3485271962725938
2021-03-29,60-79,0.20000138315456062,0.3388904560413728,0.18564388494475226
2021-03-29,80-89,0.05422519139401232,0.4150728725905031,0.05425439299568387
2021-03-29,90+,0.01462132686016999,0.20222849083215796,0.0182094349687975
2021-03-30,0-19,0.15618028036542944,0.00018805829807240243,0.14134658593272814
2021-03-30,20-39,0.24146974003610033,0.0024165491302303712,0.2520185048854444
2021-03-30,40-59,0.3335020781897273,0.04120357310766338,0.3485271962725938
2021-03-30,60-79,0.20000138315456062,0.3388904560413728,0.18564388494475226
2021-03-30,80-89,0.05422519139401232,0.4150728725905031,0.05425439299568387
2021-03-30,90+,0.01462132686016999,0.20222849083215796,0.0182094349687975
2021-03-31,0-19,0.15502414509139584,0.00018593754357911177,0.14197082377527612
2021-03-31,20-39,0.24159231019911284,0.002417188066528453,0.25193121612625763
2021-03-31,40-59,0.334218967565049,0.04131532218327864,0.3484486076467921
2021-03-31,60-79,0.2005564278731043,0.3395870327157108,0.18556113062509139
2021-03-31,80-89,0.05409954834000814,0.41459423779552446,0.05401430981241099
2021-03-31,90+,0.014508600931329906,0.20190028169537852,0.018073912014171776
2021-04-01,0-19,0.15453892920074586,0.00018545306183005082,0.1422034094322675
2021-04-01,20-39,0.24163412784720292,0.0024108898037906606,0.2518839372709393
2021-04-01,40-59,0.3343663902553544,0.04131894217573532,0.34843759294983473
2021-04-01,60-79,0.20066354905648667,0.3398056451912021,0.1855124438698464
2021-04-01,80-89,0.054244258371269054,0.41445977523088906,0.053943326880805845
2021-04-01,90+,0.014552745268941101,0.20181929453655278,0.018019289596306283
2021-04-02,0-19,0.15430759072385666,0.00018458528301538518,0.142566996182653
2021-04-02,20-39,0.24182268079742286,0.0023996086792000076,0.25184584595234644
2021-04-02,40-59,0.33445072132219056,0.04135633265959705,0.3483856529387702
2021-04-02,60-79,0.20094308791260096,0.34001532057849027,0.18542914427957435
2021-04-02,80-89,0.05393742538333789,0.41451394080349974,0.05382440937515478
2021-04-02,90+,0.014538493860591063,0.20153021199619756,0.01794795127150124
2021-04-03,0-19,0.15414390312028817,0.00018442698535649736,0.14270773786448168
2021-04-03,20-39,0.24166182382835305,0.002406772158902291,0.2518574977787415
2021-04-03,40-59,0.33428425056029104,0.041385415513998006,0.3483951817854611
2021-04-03,60-79,0.20129836605503493,0.340249345284202,0.18538765980467525
2021-04-03,80-89,0.054009009664937366,0.41437055069897827,0.05375810658974578
2021-04-03,90+,0.014602646771095469,0.20140348935856295,0.017893816176894676
2021-04-04,0-19,0.1538964704144665,0.00018410950833555798,0.1428836370380337
2021-04-04,20-39,0.2418301515543153,0.0024026290837790318,0.2518104097195201
2021-04-04,40-59,0.33404327711809423,0.04137861199841666,0.3484314146178266
2021-04-04,60-79,0.20156512931966725,0.34028039878119504,0.1853323539144633
2021-04-04,80-89,0.05402386466141616,0.41435685946000683,0.05368791205594324
2021-04-04,90+,0.014641106932040576,0.20139739116826688,0.017854272654213018
2021-04-05,0-19,0.1538974314560681,0.00018376779101926806,0.14304772489198278
2021-04-05,20-39,0.24184257006610976,0.002398169672801448,0.2517838437007611
2021-04-05,40-59,0.3338687200321232,0.04140288331664109,0.34842551672707117
2021-04-05,60-79,0.2017712376618298,0.34046658642139793,0.1852879685219415
2021-04-05,80-89,0.053994011017418436,0.4142217893469812,0.05362920425626993
2021-04-05,90+,0.014626029766450674,0.2013268034511591,0.01782574190197347
2021-04-06,0-19,0.15418762515337098,0.00019239049774170201,0.14317840836432733
2021-04-06,20-39,0.24163696625572983,0.0023911390433611537,0.25174355880154536
2021-04-06,40-59,0.3331098056504257,0.041391441371286176,0.3485284079140513
2021-04-06,60-79,0.20213896074234208,0.340696087143734,0.18527381284727537
2021-04-06,80-89,0.054187093998480894,0.4141159656628769,0.05352521095431499
2021-04-06,90+,0.014739548199650501,0.20121297628100007,0.017750601118485632
2021-04-07,0-19,0.15330420448661727,0.00016281783398008196,0.14357178446356086
2021-04-07,20-39,0.24149777571140252,0.0023518131574900725,0.25169538592866286
2021-04-07,40-59,0.33324175533882094,0.04150045679447867,0.34858320490176997
2021-04-07,60-79,0.20312747656836122,0.3414018615505685,0.18515718058936248
2021-04-07,80-89,0.054146369813075225,0.4139462520239161,0.05334728668603706
2021-04-07,90+,0.014682418081722793,0.20063679863956654,0.017645157430606774
2021-04-08,0-19,0.15302729113641853,0.00016221331050331186,0.1437762278558371
2021-04-08,20-39,0.24138576232321007,0.002352093002298022,0.25170844566749706
2021-04-08,40-59,0.3333231596463803,0.04158067859234894,0.34853074206178825
2021-04-08,60-79,0.20338306054582272,0.34152210156355606,0.18511721586052268
2021-04-08,80-89,0.05418815305117718,0.41392330915153425,0.05326409078604331
2021-04-08,90+,0.014692573296991154,0.20045960437975938,0.01760327776831161
2021-04-09,0-19,0.1529296867246027,0.0001616132594700881,0.14396739340170986
2021-04-09,20-39,0.24140322181507315,0.0023433922623162773,0.2516952804059114
2021-04-09,40-59,0.33330951312824136,0.04166030688562271,0.34851913233649345
2021-04-09,60-79,0.20361643647085134,0.3417761297215763,0.1850690698643528
2021-04-09,80-89,0.05410494917694575,0.41373892275784047,0.053182928128891235
2021-04-09,90+,0.014636192684285678,0.20031963511317416,0.017566195862641305
2021-04-10,0-19,0.1527212568859596,0.00016107814974898656,0.14421736401313565
2021-04-10,20-39,0.24136740652421854,0.002335633171360305,0.25165732262090384
2021-04-10,40-59,0.3332704872650409,0.04169239442669602,0.3485159880305356
2021-04-10,60-79,0.2038562701566593,0.3420047070614871,0.18506865862684152
2021-04-10,80-89,0.05415959095175945,0.41351445676394,0.053045212864048084
2021-04-10,90+,0.014624988216362196,0.20029173042676762,0.01749545384453536
2021-04-11,0-19,0.15279681068119919,0.00016078750145155383,0.14436881582086442
2021-04-11,20-39,0.24145637790938618,0.0023314187710475305,0.25164042752210264
2021-04-11,40-59,0.3329017001844371,0.041670760792861035,0.34852097417502886
2021-04-11,60-79,0.20407509357568343,0.3420396787823027,0.18503826556490943
2021-04-11,80-89,0.05413288740068135,0.4135275884554574,0.05298131392315264
2021-04-11,90+,0.01463713024861275,0.20026976569687982,0.017450202993942013
2021-04-12,0-19,0.15310901706707944,0.00016029922522041144,0.1445026906500346
2021-04-12,20-39,0.2414112721982409,0.0023332442782082108,0.2516284781043353
2021-04-12,40-59,0.3325048472420589,0.041722326119868196,0.34850335852955194
2021-04-12,60-79,0.20423977424751388,0.3425772553210437,0.1850415859355705
2021-04-12,80-89,0.05409761507711703,0.41312672544304924,0.05291971183781659
2021-04-12,90+,0.01463747416798985,0.2000801496126102,0.01740417494269107
2021-04-13,0-19,0.15346980765461235,0.0001595942758853049,0.1446498402380801
2021-04-13,20-39,0.24151639888810394,0.002322983348997216,0.25161938678202966
2021-04-13,40-59,0.33271108199378274,0.04168957140070576,0.3484343123715843
2021-04-13,60-79,0.20405634203038112,0.34297696522618054,0.18504631205105443
2021-04-13,80-89,0.05366621806686373,0.4130211196425088,0.05288256570948272
2021-04-13,90+,0.014580151366256086,0.19982976610572234,0.017367582847768796
2021-04-14,0-19,0.15333722616937007,0.00015893618712087097,0.1449535676679916
2021-04-14,20-39,0.24151788899076024,0.002339893865946156,0.251578409861461
2021-04-14,40-59,0.33245172046618915,0.04176489806009554,0.3483906490327631
2021-04-14,60-79,0.20443202024979326,0.34329333439290793,0.1849950797439813
2021-04-14,80-89,0.053698678637577844,0.41273078858838175,0.05277698147117033
2021-04-14,90+,0.01456246548630946,0.19971214890554775,0.017305312222632627
2021-04-15,0-19,0.1537071410874528,0.00015854141894569956,0.14506663318196603
2021-04-15,20-39,0.2416633875350602,0.0023340820011450215,0.25155655826680995
2021-04-15,40-59,0.33205215342891176,0.04174924032236755,0.34840899640588396
2021-04-15,60-79,0.2043581315176881,0.34343594486281764,0.18500948961905664
2021-04-15,80-89,0.05366911640983448,0.41270092922887214,0.052698949211668594
2021-04-15,90+,0.014550070021052687,0.19962126216585194,0.017259373314614836
2021-04-16,0-19,0.1541975953167774,0.0001577591193535382,0.14526807047560408
2021-04-16,20-39,0.2420782462825993,0.002322564812704868,0.2515192113314571
2021-04-16,40-59,0.3313382642501464,0.041849988606285825,0.3484054581268441
2021-04-16,60-79,0.2044431252931652,0.343774649862399,0.18502298058297392
2021-04-16,80-89,0.05344947753659099,0.41254009710950235,0.05258800596105697
2021-04-16,90+,0.014493291320720716,0.1993549404897544,0.01719627352206381
2021-04-17,0-19,0.15443185519582428,0.00015749822814493337,0.14540018298137886
2021-04-17,20-39,0.24210794091757049,0.002327473815919571,0.25149995687592275
2021-04-17,40-59,0.33053911236375483,0.04187702888342506,0.3484645291780889
2021-04-17,60-79,0.20475205999768495,0.3438448817450804,0.1850141294770825
2021-04-17,80-89,0.05360839450739069,0.41252285911783493,0.052481156469372604
2021-04-17,90+,0.014560637017774799,0.19927025820959515,0.01714004501815439
2021-04-18,0-19,0.15469044945484314,0.000157260178228202,0.1455537875155864
2021-04-18,20-39,0.242293886541667,0.0023152192905818627,0.25145268086032535
2021-04-18,40-59,0.3303362496331063,0.04193604752752053,0.34841531696861294
2021-04-18,60-79,0.20468627561860292,0.3439192731085095,0.18503180282015663
2021-04-18,80-89,0.05346953503464284,0.4124759741394374,0.05243767715260738
2021-04-18,90+,0.014523603717137772,0.19919622575572252,0.017108734682711322
2021-04-19,0-19,0.1558025172764888,0.00015673025851785418,0.14569256375300052
2021-04-19,20-39,0.24254782175429476,0.002316124931430512,0.25137442185291436
2021-04-19,40-59,0.32939873486276294,0.04209078164862817,0.34843354549484373
2021-04-19,60-79,0.2044217521284201,0.34434508520031,0.18508702525028645
2021-04-19,80-89,0.053322880786811376,0.4120873858263603,0.052363022005135366
2021-04-19,90+,0.014506293191222028,0.1990038921347532,0.017049421643819576
2021-04-20,0-19,0.1564591137659883,0.0001562459310955444,0.14576312891406829
2021-04-20,20-39,0.24252438324727482,0.002317647977917242,0.2513799158930636
2021-04-20,40-59,0.3292875704498667,0.042169040736786366,0.34839596342718593
2021-04-20,60-79,0.20427525226958254,0.3446611633377603,0.18510527703843294
2021-04-20,80-89,0.05303094731868651,0.41193371700389747,0.05232927802267013
2021-04-20,90+,0.014422732948601127,0.19876218501254309,0.017026436704579137
2021-04-21,0-19,0.1582023320047349,0.0001545170483810047,0.14591755328722056
2021-04-21,20-39,0.2440456107645064,0.002300587164783848,0.2509667910782314
2021-04-21,40-59,0.32784738464353724,0.042140232805686226,0.34844629523826354
2021-04-21,60-79,0.20333417204682308,0.345731895752498,0.1854619098385922
2021-04-21,80-89,0.05228854412681348,0.41157332692373727,0.05228230757601638
2021-04-21,90+,0.014281956413584871,0.19809944030491364,0.016925142981675963
2021-04-22,0-19,0.1586430373029184,0.00015421521590130226,0.1460590093738849
2021-04-22,20-39,0.24400697401760232,0.0022960932145305005,0.25094774169855105
2021-04-22,40-59,0.3274370485311444,0.042263536668951336,0.34845444198166897
2021-04-22,60-79,0.2031997415748647,0.3459732693625771,0.1854773805213849
2021-04-22,80-89,0.05240463723139,0.41123200822481154,0.05218700106006423
2021-04-22,90+,0.014308561342080178,0.19808087731322824,0.016874425364445913
2021-04-23,0-19,0.1593942256717384,0.0001537029604898001,0.14623939292715074
2021-04-23,20-39,0.24426127918112994,0.002314083460707546,0.250883976684508
2021-04-23,40-59,0.3268691018401753,0.042379321828382104,0.34845221541194416
2021-04-23,60-79,0.2029985367002229,0.346173223236472,0.18549656767163583
2021-04-23,80-89,0.052209322649655984,0.4109931772963649,0.05211092725949749
2021-04-23,90+,0.014267533957077503,0.19798649121758363,0.01681692004526375
2021-04-24,0-19,0.15998484615362285,0.00016195022161609273,0.146386422483695
2021-04-24,20-39,0.24462865818786705,0.002309921581997954,0.25080997616210926
2021-04-24,40-59,0.32646523469592154,0.04235424480054552,0.3484274432388611
2021-04-24,60-79,0.20275381966922812,0.34627514490282985,0.18551554229832568
2021-04-24,80-89,0.05195417848444118,0.41094442550289806,0.052074566442524145
2021-04-24,90+,0.014213262808919287,0.1979543129901125,0.016786049374484857
2021-04-25,0-19,0.16040943234486466,0.00016173378618793466,0.14654021657808677
2021-04-25,20-39,0.24471210426140905,0.002306834529312121,0.25080826012479607
2021-04-25,40-59,0.32624987286965873,0.04234871506763026,0.3484115477928633
2021-04-25,60-79,0.20262397024423554,0.34634013466465774,0.1854644450599764
2021-04-25,80-89,0.051831403373676026,0.41092298918086095,0.05201622907374176
2021-04-25,90+,0.014173216906156014,0.197919592771351,0.016759301370535714
2021-04-26,0-19,0.16213271821926803,0.00016130812398651803,0.1466272841518051
2021-04-26,20-39,0.245206526096834,0.002300763242123494,0.25072381494858265
2021-04-26,40-59,0.32539408165755423,0.04236460729961711,0.34841201322087756
2021-04-26,60-79,0.20176457942350487,0.3467869968672264,0.18554215559562914
2021-04-26,80-89,0.05135698888495081,0.410597094755788,0.05197898095028889
2021-04-26,90+,0.014145105717888082,0.19778922971125845,0.01671575113281669
2021-04-27,0-19,0.1634641286450808,0.00016090377107627686,0.14660125102318192
2021-04-27,20-39,0.24518827005325639,0.002294995892719528,0.25072610854270844
2021-04-27,40-59,0.32514344076325036,0.042368503510242794,0.3484422134899365
2021-04-27,60-79,0.20129964606180736,0.34698474801622586,0.18554623252303276
2021-04-27,80-89,0.05088671817041181,0.41045705139605193,0.05197859796664108
2021-04-27,90+,0.01401779630619327,0.1977337974136836,0.016705596454499323
2021-04-28,0-19,0.16609935602575898,0.00016865539486444323,0.14659428158711893
2021-04-28,20-39,0.2461183488144345,0.002293713370156428,0.25045203910760644
2021-04-28,40-59,0.3243167047511648,0.042458995657123584,0.34837861497360245
2021-04-28,60-79,0.1999985161883847,0.3475650377366446,0.18582793585929025
2021-04-28,80-89,0.049816007359705615,0.4100349959944344,0.05203885551071753
2021-04-28,90+,0.013651066860551385,0.19747860184677657,0.016708272961664435
2021-04-29,0-19,0.16648562169630804,0.00016821282286348687,0.14686040753403337
2021-04-29,20-39,0.24665900066206403,0.00230451567322977,0.2503437201737699
2021-04-29,40-59,0.32378870309685376,0.04248214841417361,0.34832469457783966
2021-04-29,60-79,0.1997600207254828,0.3477884219114023,0.18586729007104646
2021-04-29,80-89,0.0497063132426442,0.409858953548029,0.05194264854889867
2021-04-29,90+,0.013600340576647168,0.19739774763030185,0.016661239094411917
2021-04-30,0-19,0.16716550015188594,0.00016793034249393352,0.1471537573718937
2021-04-30,20-39,0.2467521853841018,0.0023090422092915857,0.2503194370827717
2021-04-30,40-59,0.3231454111174333,0.04250316968521457,0.34824743542092257
2021-04-30,60-79,0.19977240240365265,0.3480440313358019,0.18583397841769733
2021-04-30,80-89,0.04957032472749197,0.4096576739968261,0.051841494620881355
2021-04-30,90+,0.013594176215434387,0.19731815243037187,0.016603897085833326
2021-05-01,0-19,0.1675971600732425,0.00016768535519950364,0.14743094414456295
2021-05-01,20-39,0.24682659699445728,0.0023140579017531505,0.2502967219641016
2021-05-01,40-59,0.3229619563114385,0.042566927417394,0.34811822639391327
2021-05-01,60-79,0.1996105703225487,0.3481483344652095,0.18580945751806913
2021-05-01,80-89,0.0493845122764765,0.4095127902004678,0.05178014633338196
2021-05-01,90+,0.013619204021836542,0.19729020465997602,0.016564503645971135
2021-05-02,0-19,0.16787254495449033,0.00016754207400333408,0.14757749647151366
2021-05-02,20-39,0.24669489959296756,0.0023120806212460106,0.2503192513413488
2021-05-02,40-59,0.32297970739010046,0.04257244100424719,0.34805716718105456
2021-05-02,60-79,0.19957790377510565,0.34827808633443075,0.18575819997417015
2021-05-02,80-89,0.049270959997142545,0.4094644517604483,0.05174568760250642
2021-05-02,90+,0.013603984290193483,0.19720539820562438,0.016542197429406384
2021-05-03,0-19,0.16888978208172092,0.00017561024560347206,0.14775452634667197
2021-05-03,20-39,0.24662715846279437,0.0023163827634362743,0.2503218472852661
2021-05-03,40-59,0.3225589351479688,0.042589665755165866,0.3480041478788154
2021-05-03,60-79,0.19927962959500975,0.3485946999155398,0.18573388699761517
2021-05-03,80-89,0.0490643285786394,0.40925549618256774,0.05168215267422487
2021-05-03,90+,0.013580166133866756,0.1970681451376868,0.01650343881740648
2021-05-04,0-19,0.17045354516997327,0.00017515764187768992,0.14775087066974102
2021-05-04,20-39,0.24646239709177614,0.002318753544857038,0.25036721447868104
2021-05-04,40-59,0.32266119778918156,0.04268007873753044,0.34793368910634315
2021-05-04,60-79,0.19838373667849085,0.3488973409401795,0.18577637028820554
2021-05-04,80-89,0.04858673478054739,0.40905147966503186,0.051673778144558286
2021-05-04,90+,0.013452388490030777,0.19687718947052346,0.016498077312470955
2021-05-05,0-19,0.17115184699114253,0.0001747117256526731,0.14803467803531706
2021-05-05,20-39,0.24656496808395542,0.0023461288873358956,0.25032940481950444
2021-05-05,40-59,0.3222665957943889,0.042779413966954526,0.3478326227926834
2021-05-05,60-79,0.19814289544614255,0.3490906670660078,0.18578036229965644
2021-05-05,80-89,0.048425208579308744,0.40886703605717234,0.05158007808339648
2021-05-05,90+,0.01344848510506188,0.1967420422968768,0.016442853969442187
2021-05-06,0-19,0.17137622258978535,0.00021589304990450884,0.14824632643492996
2021-05-06,20-39,0.24689099931095052,0.0023416092335796727,0.2502967419342904
2021-05-06,40-59,0.3221929117780157,0.04275512745993523,0.34776941650558396
2021-05-06,60-79,0.19782500035477377,0.3492319189570705,0.18576681936922704
2021-05-06,80-89,0.04831860890844787,0.4087353649422901,0.05150724280798841
2021-05-06,90+,0.013396257058026795,0.19672008635721996,0.016413452947980245
2021-05-07,0-19,0.1718393138100797,0.00021539226244718748,0.14841123799240685
2021-05-07,20-39,0.2472370958737248,0.0023610305691326317,0.25025097482155334
2021-05-07,40-59,0.3222114018169822,0.042796785684698864,0.3476947626547049
2021-05-07,60-79,0.19744137948535756,0.3494822301383481,0.18578390395677705
2021-05-07,80-89,0.047960653200020305,0.4085908375445282,0.051465321367103585
2021-05-07,90+,0.013310155813835456,0.196553723800845,0.01639379920745429
2021-05-08,0-19,0.171758375974902,0.00021510891957408435,0.1486738795738475
2021-05-08,20-39,0.2475057675881503,0.0023744715352985463,0.2502334989322108
2021-05-08,40-59,0.32226648252959633,0.042798401575259166,0.3475806560845924
2021-05-08,60-79,0.19721718861011103,0.34974228296751025,0.18575949986229356
2021-05-08,80-89,0.047890539558869315,0.40840083065136634,0.0513995638543954
2021-05-08,90+,0.013361645738371026,0.19646890435099157,0.01635290169266032
2021-05-09,0-19,0.17167774113052667,0.0002231349635959439,0.14888205784561595
2021-05-09,20-39,0.24760338753344016,0.002388370536267696,0.250202685078266
2021-05-09,40-59,0.3223343406866917,0.042808855978777385,0.34751343454630207
2021-05-09,60-79,0.1971918285550956,0.3499004156921729,0.18571566217612787
2021-05-09,80-89,0.047839114642378854,0.4082708693172897,0.05135218937404905
2021-05-09,90+,0.01335358745186703,0.1964083535118964,0.016333970979639043
2021-05-10,0-19,0.17193426042983564,0.00022276492524999175,0.1491754673545983
2021-05-10,20-39,0.24783642229912772,0.002400910861027689,0.250193630063568
2021-05-10,40-59,0.32199275309262665,0.042894623939803964,0.34741861416410635
2021-05-10,60-79,0.19705763195017303,0.3500957064123296,0.1856615221084627
2021-05-10,80-89,0.04780290494576209,0.40817134748028117,0.05125956580287056
2021-05-10,90+,0.013376027282474817,0.19621464638130756,0.01629120050639412
2021-05-11,0-19,0.17316113829685092,0.00022225148990813606,0.14931494214571128
2021-05-11,20-39,0.24803213034400493,0.002395377169009911,0.2501697396333862
2021-05-11,40-59,0.32201947283713345,0.042968621382239634,0.347292347881453
2021-05-11,60-79,0.19624017692519247,0.35042474729182443,0.18571390317848993
2021-05-11,80-89,0.047310239106130705,0.4079137993480623,0.05123191402635502
2021-05-11,90+,0.013236842490687505,0.1960752033189556,0.01627715313460457
2021-05-12,0-19,0.17313530567295674,0.00022173313185730242,0.14963735802825065
2021-05-12,20-39,0.24868047701252058,0.002398002759345641,0.25003692575274516
2021-05-12,40-59,0.3219222705055195,0.04303265225675054,0.34718525124755767
2021-05-12,60-79,0.19590121105092234,0.350699691216083,0.185724252390406
2021-05-12,80-89,0.04707621485405877,0.4077508048091453,0.05117746531569225
2021-05-12,90+,0.013284520904022065,0.1958971158268182,0.01623874726534831
2021-05-13,0-19,0.1730437365857892,0.00022140947632558674,0.1498407738705657
2021-05-13,20-39,0.24890433226854122,0.002410903186656389,0.25001320613343003
2021-05-13,40-59,0.3220428653922541,0.0430928443737392,0.34711355238496866
2021-05-13,60-79,0.19583496056263747,0.35081101471142967,0.18567676048087442
2021-05-13,80-89,0.046949320569179775,0.40755744345858,0.051134738859409126
2021-05-13,90+,0.013224784621598257,0.19590638479326916,0.016220968270752
2021-05-14,0-19,0.1730437365857892,0.00022140947632558674,0.1498407738705657
2021-05-14,20-39,0.24890433226854122,0.002410903186656389,0.25001320613343003
2021-05-14,40-59,0.3220428653922541,0.0430928443737392,0.34711355238496866
2021-05-14,60-79,0.19583496056263747,0.35081101471142967,0.18567676048087442
2021-05-14,80-89,0.046949320569179775,0.40755744345858,0.051134738859409126
2021-05-14,90+,0.013224784621598257,0.19590638479326916,0.016220968270752
2021-05-15,0-19,0.17312718509215574,0.00022090768513291278,0.1503211220087917
2021-05-15,20-39,0.24933810800719594,0.002413621004229973,0.25000453934440153
2021-05-15,40-59,0.32243304707918946,0.04313427096373023,0.346870341680846
2021-05-15,60-79,0.1951359424323682,0.351169583466287,0.18563868575729445
2021-05-15,80-89,0.04671090594345066,0.4073619531512072,0.05100993091410682
2021-05-15,90+,0.013254811445639999,0.19569966372941264,0.016155380294559523
2021-05-16,0-19,0.17302635973874927,0.0002207613814756672,0.1505048915060769
2021-05-16,20-39,0.249450588978892,0.0024120225013082156,0.24999204193912683
2021-05-16,40-59,0.32253467327387303,0.04312205651491366,0.34678133672643635
2021-05-16,60-79,0.19498738452947634,0.3512804160125589,0.1856246172464759
2021-05-16,80-89,0.04676374212710707,0.40724751439037155,0.050958165131077295
2021-05-16,90+,0.013237251351902256,0.19571722919937207,0.01613894745080677
2021-05-17,0-19,0.17334605762038638,0.00022029127401786806,0.15070024568951335
2021-05-17,20-39,0.2496573899736057,0.0024068861420470772,0.24997837804152523
2021-05-17,40-59,0.32282376002682417,0.0431444539632032,0.3466790564614129
2021-05-17,60-79,0.1946110924832134,0.3515848733325174,0.18559473781227714
2021-05-17,80-89,0.0464075382803298,0.40707379757679596,0.050925317901030547
2021-05-17,90+,0.013154161615640557,0.19556969771141844,0.016122264094240873
2021-05-18,0-19,0.17199648129865758,0.00017920271084828046,0.15109723130124283
2021-05-18,20-39,0.2483026777178411,0.0024192365964517864,0.25022629388264545
2021-05-18,40-59,0.3247528841032083,0.04317156215890393,0.34630151434675627
2021-05-18,60-79,0.19526189860657345,0.3516771744619846,0.18544366233380793
2021-05-18,80-89,0.046480517880659114,0.4069775019142108,0.050846935892257104
2021-05-18,90+,0.013205540393060454,0.19557532215760065,0.01608436224329039
2021-05-19,0-19,0.1712869479488069,0.00017887487702352204,0.15158429883765875
2021-05-19,20-39,0.24902050280247567,0.0024229415160458897,0.250110141495539
2021-05-19,40-59,0.32430759680864657,0.043173890772495546,0.3461765166548598
2021-05-19,60-79,0.19502674675478796,0.35187940581018123,0.1854607478126172
2021-05-19,80-89,0.046917276760447664,0.40684277711377254,0.050668823993459046
2021-05-19,90+,0.013440928924835229,0.19550210991048125,0.015999471205866166
2021-05-20,0-19,0.17023570211917075,0.00017864683145483483,0.15201500001281906
2021-05-20,20-39,0.2480991145825341,0.00241173222464027,0.250252321888379
2021-05-20,40-59,0.3245968051314316,0.04319193165946666,0.3459491903622297
2021-05-20,60-79,0.1956128101646539,0.35210478448695876,0.18539640957988512
2021-05-20,80-89,0.047654487700830174,0.4067382336700555,0.05047548753032777
2021-05-20,90+,0.013801080301379533,0.1953746711274239,0.015911590626359357
2021-05-21,0-19,0.1693858830409825,0.00017851491816713865,0.152375843769228
2021-05-21,20-39,0.24693261978104733,0.002426180024180657,0.2504122706214485
