Data,Età,Deceased
2021-05-19,40-59,0.043173890772495546
2021-05-19,60-79,0.35187940581018123
2021-05-19,80-89,0.40684277711377254
2021-05-19,90+,0.19550210991048125
2021-05-20,0-19,0.00017864683145483483
2021-05-20,20-39,0.00241173222464027
2021-05-20,40-59,0.04319193165946666
2021-05-20,60-79,0.35210478448695876
2021-05-20,80-89,0.4067382336700555
2021-05-20,90+,0.1953746711274239
2021-05-21,0-19,0.00017851491816713865
2021-05-21,20-39,0.002426180024180657
2021-05-21,40-59,0.04320872451090969
2021-05-21,60-79,0.35218559060037813
2021-05-21,80-89,0.4066326406413554
2021-05-21,90+,0.19536834930500896
2021-05-22,0-19,0.0001864779185821192
2021-05-22,20-39,0.0024242129415675494
2021-05-22,40-59,0.043254769375461126
2021-05-22,60-79,0.3522405727304421
2021-05-22,80-89,0.40660293986492513
2021-05-22,90+,0.19529102716902197
2021-05-23,0-19,0.00018636157386400467
2021-05-23,20-39,0.0024308031373565827
2021-05-23,40-59,0.04327639852207169
2021-05-23,60-79,0.3523611201140857
2021-05-23,80-89,0.4064951059830168
2021-05-23,90+,0.19525021066960524
2021-05-24,0-19,0.0002266472397604015
2021-05-24,20-39,0.002436457827424316
2021-05-24,40-59,0.043305811882791
2021-05-24,60-79,0.35248502509308727
2021-05-24,80-89,0.40643516270033997
2021-05-24,90+,0.19511089525659706
2021-05-25,0-19,0.0002266472397604015
2021-05-25,20-39,0.002436457827424316
2021-05-25,40-59,0.043305811882791
2021-05-25,60-79,0.35248502509308727
2021-05-25,80-89,0.40643516270033997
2021-05-25,90+,0.19511089525659706
2021-05-26,0-19,0.00018588712610420995
2021-05-26,20-39,0.0024326967372768345
2021-05-26,40-59,0.043400602920852495
2021-05-26,60-79,0.35316937550007677
2021-05-26,80-89,0.4059774834115945
2021-05-26,90+,0.19483395430409517
2021-05-27,0-19,0.0001856665428889714
2021-05-27,20-39,0.0024378824327160593
2021-05-27,40-59,0.04337331891054102
2021-05-27,60-79,0.35336379340964497
2021-05-27,80-89,0.4058267004633591
2021-05-27,90+,0.19481263824084988
2021-05-28,0-19,0.00018544797781074631
2021-05-28,20-39,0.002443075533767658
2021-05-28,40-59,0.0434190156743856
2021-05-28,60-79,0.3534315938850545
2021-05-28,80-89,0.40571986067212795
2021-05-28,90+,0.1948010062568535
2021-05-29,0-19,0.00019336282116356077
2021-05-29,20-39,0.002449262401405103
2021-05-29,40-59,0.04342606691964969
2021-05-29,60-79,0.35347529387120424
2021-05-29,80-89,0.40569936915379595
2021-05-29,90+,0.19475664483278143
2021-05-30,0-19,0.00019331453886427708
2021-05-30,20-39,0.0024567055980668547
2021-05-30,40-59,0.0434393878372936
2021-05-30,60-79,0.3534595247684253
2021-05-30,80-89,0.4056705598066855
2021-05-30,90+,0.19478050745066453
2021-05-31,0-19,0.00019309523617961076
2021-05-31,20-39,0.00245391862644922
2021-05-31,40-59,0.04351883885397977
2021-05-31,60-79,0.35355737744486726
2021-05-31,80-89,0.40549999597718256
2021-05-31,90+,0.19477677386134154
2021-06-01,0-19,0.00020098078623683575
2021-06-01,20-39,0.0024680440549883433
2021-06-01,40-59,0.043556555993247044
2021-06-01,60-79,0.3536859876195836
2021-06-01,80-89,0.40540236353404613
2021-06-01,90+,0.19468606801189806
2021-06-02,0-19,0.00019284233532068074
2021-06-02,20-39,0.002466774872643708
2021-06-02,40-59,0.04355826249055876
2021-06-02,60-79,0.3538014045350089
2021-06-02,80-89,0.40533048355215584
2021-06-02,90+,0.1946502322143121
2021-06-03,0-19,0.00019277727798483485
2021-06-03,20-39,0.0024739750674720473
2021-06-03,40-59,0.04355160005140728
2021-06-03,60-79,0.3538185965814163
2021-06-03,80-89,0.40532225934969796
2021-06-03,90+,0.19464079167202158
2021-06-04,0-19,0.00019266430652891168
2021-06-04,20-39,0.002480552946559738
2021-06-04,40-59,0.04358227167272757
2021-06-04,60-79,0.3539484141319269
2021-06-04,80-89,0.4052131750274948
2021-06-04,90+,0.1945829219147621
2021-06-05,0-19,0.00019258391442854736
2021-06-05,20-39,0.0024795178982675472
2021-06-05,40-59,0.04361223228829812
2021-06-05,60-79,0.35400935636850933
2021-06-05,80-89,0.4051644586385922
2021-06-05,90+,0.19454185089190426
2021-06-06,0-19,0.00019251285424370522
2021-06-06,20-39,0.002478602998387705
2021-06-06,40-59,0.043620204224052876
2021-06-06,60-79,0.35409530990558846
2021-06-06,80-89,0.4051112162801704
2021-06-06,90+,0.19450215373755686
2021-06-07,0-19,0.00018430225569934693
2021-06-07,20-39,0.0024920870227172565
2021-06-07,40-59,0.04365559517608879
2021-06-07,60-79,0.35422092231259267
2021-06-07,80-89,0.4050002003285388
2021-06-07,90+,0.19444689290436315
2021-06-08,0-19,0.0001842004100461302
2021-06-08,20-39,0.002490709892362891
2021-06-08,40-59,0.043655497180932853
2021-06-08,60-79,0.3542734495130702
2021-06-08,80-89,0.40498462327011786
2021-06-08,90+,0.19441151973347
2021-06-09,0-19,0.0001759268144451908
2021-06-09,20-39,0.0024949620957681606
2021-06-09,40-59,0.043645843329175066
2021-06-09,60-79,0.35435658765953365
2021-06-09,80-89,0.40493554681252597
2021-06-09,90+,0.19439113328855195
2021-06-10,0-19,0.000215779042260725
2021-06-10,20-39,0.002501438526948405
2021-06-10,40-59,0.04370724378236686
2021-06-10,60-79,0.35438111373953074
2021-06-10,80-89,0.4048414423630203
2021-06-10,90+,0.19435298254587302
2021-06-11,0-19,0.00021569974595363255
2021-06-11,20-39,0.0025005192771661846
2021-06-11,40-59,0.043723137392749294
2021-06-11,60-79,0.354370715963379
2021-06-11,80-89,0.4048364676370492
2021-06-11,90+,0.19435345998370268
2021-06-12,0-19,0.0001746489159859328
2021-06-12,20-39,0.0025165321076154865
2021-06-12,40-59,0.0440829741122675
2021-06-12,60-79,0.3552597108766582
2021-06-12,80-89,0.404121714417268
2021-06-12,90+,0.1938444195702049
2021-06-13,0-19,0.00017462396317021868
2021-06-13,20-39,0.0025161725602254235
2021-06-13,40-59,0.044076675794737466
2021-06-13,60-79,0.35528832797555265
2021-06-13,80-89,0.40410366313450014
2021-06-13,90+,0.1938405365718141
2021-06-14,0-19,0.00017455884219880666
