data,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose,prima_dose_tot,seconda_dose_tot,terza_dose_tot,mono_dose_tot,pregressa_infezione_tot
2023-01-29,354.0,498.0,7350.0,104.0,0.0,47381790.0,50037799.0,41316095.0,1507887.0,2010426.0
2023-01-30,354.0,498.0,7350.0,104.0,0.0,47382144.0,50038297.0,41323445.0,1507887.0,2010530.0
2023-01-31,354.0,498.0,7350.0,104.0,0.0,47382498.0,50038795.0,41330795.0,1507887.0,2010634.0
2023-02-01,354.0,498.0,7350.0,104.0,0.0,47382852.0,50039293.0,41338145.0,1507887.0,2010738.0
2023-02-02,354.0,498.0,7350.0,104.0,0.0,47383206.0,50039791.0,41345495.0,1507887.0,2010842.0
2023-02-03,354.0,498.0,7350.0,104.0,0.0,47383560.0,50040289.0,41352845.0,1507887.0,2010946.0
2023-02-04,354.0,498.0,7350.0,104.0,0.0,47383914.0,50040787.0,41360195.0,1507887.0,2011050.0
2023-02-05,354.0,498.0,7350.0,104.0,0.0,47384268.0,50041285.0,41367545.0,1507887.0,2011154.0
2023-02-06,354.0,498.0,7350.0,104.0,0.0,47384622.0,50041783.0,41374895.0,1507887.0,2011258.0
2023-02-07,354.0,498.0,7350.0,104.0,0.0,47384976.0,50042281.0,41382245.0,1507887.0,2011362.0
2023-02-08,354.0,498.0,7350.0,104.0,0.0,47385330.0,50042779.0,41389595.0,1507887.0,2011466.0
2023-02-09,354.0,498.0,7350.0,104.0,0.0,47385684.0,50043277.0,41396945.0,1507887.0,2011570.0
2023-02-10,354.0,498.0,7350.0,104.0,0.0,47386038.0,50043775.0,41404295.0,1507887.0,2011674.0
2023-02-11,354.0,498.0,7350.0,104.0,0.0,47386392.0,50044273.0,41411645.0,1507887.0,2011778.0
2023-02-12,354.0,498.0,7350.0,104.0,0.0,47386746.0,50044771.0,41418995.0,1507887.0,2011882.0
2023-02-13,354.0,498.0,7350.0,104.0,0.0,47387100.0,50045269.0,41426345.0,1507887.0,2011986.0
2023-02-14,354.0,498.0,7350.0,104.0,0.0,47387454.0,50045767.0,41433695.0,1507887.0,2012090.0
2023-02-15,354.0,498.0,7350.0,104.0,0.0,47387808.0,50046265.0,41441045.0,1507887.0,2012194.0
2023-02-16,354.0,498.0,7350.0,104.0,0.0,47388162.0,50046763.0,41448395.0,1507887.0,2012298.0
2023-02-17,354.0,498.0,7350.0,104.0,0.0,47388516.0,50047261.0,41455745.0,1507887.0,2012402.0
2023-02-18,354.0,498.0,7350.0,104.0,0.0,47388870.0,50047759.0,41463095.0,1507887.0,2012506.0
2023-02-19,354.0,498.0,7350.0,104.0,0.0,47389224.0,50048257.0,41470445.0,1507887.0,2012610.0
2023-02-20,354.0,498.0,7350.0,104.0,0.0,47389578.0,50048755.0,41477795.0,1507887.0,2012714.0
2023-02-21,354.0,498.0,7350.0,104.0,0.0,47389932.0,50049253.0,41485145.0,1507887.0,2012818.0
2023-02-22,354.0,498.0,7350.0,104.0,0.0,47390286.0,50049751.0,41492495.0,1507887.0,2012922.0
2023-02-23,354.0,498.0,7350.0,104.0,0.0,47390640.0,50050249.0,41499845.0,1507887.0,2013026.0
2023-02-24,354.0,498.0,7350.0,104.0,0.0,47390994.0,50050747.0,41507195.0,1507887.0,2013130.0
2023-02-25,354.0,498.0,7350.0,104.0,0.0,47391348.0,50051245.0,41514545.0,1507887.0,2013234.0
2023-02-26,354.0,498.0,7350.0,104.0,0.0,47391702.0,50051743.0,41521895.0,1507887.0,2013338.0
2023-02-27,354.0,498.0,7350.0,104.0,0.0,47392056.0,50052241.0,41529245.0,1507887.0,2013442.0
2023-02-28,354.0,498.0,7350.0,104.0,0.0,47392410.0,50052739.0,41536595.0,1507887.0,2013546.0
2023-03-01,354.0,498.0,7350.0,104.0,0.0,47392764.0,50053237.0,41543945.0,1507887.0,2013650.0
2023-03-02,354.0,498.0,7350.0,104.0,0.0,47393118.0,50053735.0,41551295.0,1507887.0,2013754.0
2023-03-03,354.0,498.0,7350.0,104.0,0.0,47393472.0,50054233.0,41558645.0,1507887.0,2013858.0
2023-03-04,354.0,498.0,7350.0,104.0,0.0,47393826.0,50054731.0,41565995.0,1507887.0,2013962.0
2023-03-05,354.0,498.0,7350.0,104.0,0.0,47394180.0,50055229.0,41573345.0,1507887.0,2014066.0
2023-03-06,354.0,498.0,7350.0,104.0,0.0,47394534.0,50055727.0,41580695.0,1507887.0,2014170.0
2023-03-07,354.0,498.0,7350.0,104.0,0.0,47394888.0,50056225.0,41588045.0,1507887.0,2014274.0
2023-03-08,354.0,498.0,7350.0,104.0,0.0,47395242.0,50056723.0,41595395.0,1507887.0,2014378.0
2023-03-09,354.0,498.0,7350.0,104.0,0.0,47395596.0,50057221.0,41602745.0,1507887.0,2014482.0
2023-03-10,354.0,498.0,7350.0,104.0,0.0,47395950.0,50057719.0,41610095.0,1507887.0,2014586.0
2023-03-11,354.0,498.0,7350.0,104.0,0.0,47396304.0,50058217.0,41617445.0,1507887.0,2014690.0
2023-03-12,354.0,498.0,7350.0,104.0,0.0,47396658.0,50058715.0,41624795.0,1507887.0,2014794.0
2023-03-13,354.0,498.0,7350.0,104.0,0.0,47397012.0,50059213.0,41632145.0,1507887.0,2014898.0
2023-03-14,354.0,498.0,7350.0,104.0,0.0,47397366.0,50059711.0,41639495.0,1507887.0,2015002.0
2023-03-15,354.0,498.0,7350.0,104.0,0.0,47397720.0,50060209.0,41646845.0,1507887.0,2015106.0
2023-03-16,354.0,498.0,7350.0,104.0,0.0,47398074.0,50060707.0,41654195.0,1507887.0,2015210.0
2023-03-17,354.0,498.0,7350.0,104.0,0.0,47398428.0,50061205.0,41661545.0,1507887.0,2015314.0
2023-03-18,354.0,498.0,7350.0,104.0,0.0,47398782.0,50061703.0,41668895.0,1507887.0,2015418.0
2023-03-19,354.0,498.0,7350.0,104.0,0.0,47399136.0,50062201.0,41676245.0,1507887.0,2015522.0
2023-03-20,354.0,498.0,7350.0,104.0,0.0,47399490.0,50062699.0,41683595.0,1507887.0,2015626.0
2023-03-21,354.0,498.0,7350.0,104.0,0.0,47399844.0,50063197.0,41690945.0,1507887.0,2015730.0
2023-03-22,354.0,498.0,7350.0,104.0,0.0,47400198.0,50063695.0,41698295.0,1507887.0,2015834.0
2023-03-23,354.0,498.0,7350.0,104.0,0.0,47400552.0,50064193.0,41705645.0,1507887.0,2015938.0
2023-03-24,354.0,498.0,7350.0,104.0,0.0,47400906.0,50064691.0,41712995.0,1507887.0,2016042.0
2023-03-25,354.0,498.0,7350.0,104.0,0.0,47401260.0,50065189.0,41720345.0,1507887.0,2016146.0
2023-03-26,354.0,498.0,7350.0,104.0,0.0,47401614.0,50065687.0,41727695.0,1507887.0,2016250.0
2023-03-27,354.0,498.0,7350.0,104.0,0.0,47401968.0,50066185.0,41735045.0,1507887.0,2016354.0
2023-03-28,354.0,498.0,7350.0,104.0,0.0,47402322.0,50066683.0,41742395.0,1507887.0,2016458.0
2023-03-29,354.0,498.0,7350.0,104.0,0.0,47402676.0,50067181.0,41749745.0,1507887.0,2016562.0
2023-03-30,354.0,498.0,7350.0,104.0,0.0,47403030.0,50067679.0,41757095.0,1507887.0,2016666.0
2023-03-31,354.0,498.0,7350.0,104.0,0.0,47403384.0,50068177.0,41764445.0,1507887.0,2016770.0
2023-04-01,354.0,498.0,7350.0,104.0,0.0,47403738.0,50068675.0,41771795.0,1507887.0,2016874.0
2023-04-02,354.0,498.0,7350.0,104.0,0.0,47404092.0,50069173.0,41779145.0,1507887.0,2016978.0
2023-04-03,354.0,498.0,7350.0,104.0,0.0,47404446.0,50069671.0,41786495.0,1507887.0,2017082.0
2023-04-04,354.0,498.0,7350.0,104.0,0.0,47404800.0,50070169.0,41793845.0,1507887.0,2017186.0
2023-04-05,354.0,498.0,7350.0,104.0,0.0,47405154.0,50070667.0,41801195.0,1507887.0,2017290.0
2023-04-06,354.0,498.0,7350.0,104.0,0.0,47405508.0,50071165.0,41808545.0,1507887.0,2017394.0
2023-04-07,354.0,498.0,7350.0,104.0,0.0,47405862.0,50071663.0,41815895.0,1507887.0,2017498.0
2023-04-08,354.0,498.0,7350.0,104.0,0.0,47406216.0,50072161.0,41823245.0,1507887.0,2017602.0
2023-04-09,354.0,498.0,7350.0,104.0,0.0,47406570.0,50072659.0,41830595.0,1507887.0,2017706.0
2023-04-10,354.0,498.0,7350.0,104.0,0.0,47406924.0,50073157.0,41837945.0,1507887.0,2017810.0
2023-04-11,354.0,498.0,7350.0,104.0,0.0,47407278.0,50073655.0,41845295.0,1507887.0,2017914.0
2023-04-12,354.0,498.0,7350.0,104.0,0.0,47407632.0,50074153.0,41852645.0,1507887.0,2018018.0
2023-04-13,354.0,498.0,7350.0,104.0,0.0,47407986.0,50074651.0,41859995.0,1507887.0,2018122.0
2023-04-14,354.0,498.0,7350.0,104.0,0.0,47408340.0,50075149.0,41867345.0,1507887.0,2018226.0
2023-04-15,354.0,498.0,7350.0,104.0,0.0,47408694.0,50075647.0,41874695.0,1507887.0,2018330.0
2023-04-16,354.0,498.0,7350.0,104.0,0.0,47409048.0,50076145.0,41882045.0,1507887.0,2018434.0
2023-04-17,354.0,498.0,7350.0,104.0,0.0,47409402.0,50076643.0,41889395.0,1507887.0,2018538.0
2023-04-18,354.0,498.0,7350.0,104.0,0.0,47409756.0,50077141.0,41896745.0,1507887.0,2018642.0
2023-04-19,354.0,498.0,7350.0,104.0,0.0,47410110.0,50077639.0,41904095.0,1507887.0,2018746.0
2023-04-20,354.0,498.0,7350.0,104.0,0.0,47410464.0,50078137.0,41911445.0,1507887.0,2018850.0
2023-04-21,354.0,498.0,7350.0,104.0,0.0,47410818.0,50078635.0,41918795.0,1507887.0,2018954.0
2023-04-22,354.0,498.0,7350.0,104.0,0.0,47411172.0,50079133.0,41926145.0,1507887.0,2019058.0
2023-04-23,354.0,498.0,7350.0,104.0,0.0,47411526.0,50079631.0,41933495.0,1507887.0,2019162.0
2023-04-24,354.0,498.0,7350.0,104.0,0.0,47411880.0,50080129.0,41940845.0,1507887.0,2019266.0
2023-04-25,354.0,498.0,7350.0,104.0,0.0,47412234.0,50080627.0,41948195.0,1507887.0,2019370.0
2023-04-26,354.0,498.0,7350.0,104.0,0.0,47412588.0,50081125.0,41955545.0,1507887.0,2019474.0
2023-04-27,354.0,498.0,7350.0,104.0,0.0,47412942.0,50081623.0,41962895.0,1507887.0,2019578.0
2023-04-28,354.0,498.0,7350.0,104.0,0.0,47413296.0,50082121.0,41970245.0,1507887.0,2019682.0
2023-04-29,354.0,498.0,7350.0,104.0,0.0,47413650.0,50082619.0,41977595.0,1507887.0,2019786.0
2023-04-30,354.0,498.0,7350.0,104.0,0.0,47414004.0,50083117.0,41984945.0,1507887.0,2019890.0
2023-05-01,354.0,498.0,7350.0,104.0,0.0,47414358.0,50083615.0,41992295.0,1507887.0,2019994.0
2023-05-02,354.0,498.0,7350.0,104.0,0.0,47414712.0,50084113.0,41999645.0,1507887.0,2020098.0
2023-05-03,354.0,498.0,7350.0,104.0,0.0,47415066.0,50084611.0,42006995.0,1507887.0,2020202.0
2023-05-04,354.0,498.0,7350.0,104.0,0.0,47415420.0,50085109.0,42014345.0,1507887.0,2020306.0
2023-05-05,354.0,498.0,7350.0,104.0,0.0,47415774.0,50085607.0,42021695.0,1507887.0,2020410.0
2023-05-06,354.0,498.0,7350.0,104.0,0.0,47416128.0,50086105.0,42029045.0,1507887.0,2020514.0
2023-05-07,354.0,498.0,7350.0,104.0,0.0,47416482.0,50086603.0,42036395.0,1507887.0,2020618.0
2023-05-08,354.0,498.0,7350.0,104.0,0.0,47416836.0,50087101.0,42043745.0,1507887.0,2020722.0
2023-05-09,354.0,498.0,7350.0,104.0,0.0,47417190.0,50087599.0,42051095.0,1507887.0,2020826.0
2023-05-10,354.0,498.0,7350.0,104.0,0.0,47417544.0,50088097.0,42058445.0,1507887.0,2020930.0
2023-05-11,354.0,498.0,7350.0,104.0,0.0,47417898.0,50088595.0,42065795.0,1507887.0,2021034.0
2023-05-12,354.0,498.0,7350.0,104.0,0.0,47418252.0,50089093.0,42073145.0,1507887.0,2021138.0
2023-05-13,354.0,498.0,7350.0,104.0,0.0,47418606.0,50089591.0,42080495.0,1507887.0,2021242.0
2023-05-14,354.0,498.0,7350.0,104.0,0.0,47418960.0,50090089.0,42087845.0,1507887.0,2021346.0
2023-05-15,354.0,498.0,7350.0,104.0,0.0,47419314.0,50090587.0,42095195.0,1507887.0,2021450.0
2023-05-16,354.0,498.0,7350.0,104.0,0.0,47419668.0,50091085.0,42102545.0,1507887.0,2021554.0
2023-05-17,354.0,498.0,7350.0,104.0,0.0,47420022.0,50091583.0,42109895.0,1507887.0,2021658.0
2023-05-18,354.0,498.0,7350.0,104.0,0.0,47420376.0,50092081.0,42117245.0,1507887.0,2021762.0
2023-05-19,354.0,498.0,7350.0,104.0,0.0,47420730.0,50092579.0,42124595.0,1507887.0,2021866.0
2023-05-20,354.0,498.0,7350.0,104.0,0.0,47421084.0,50093077.0,42131945.0,1507887.0,2021970.0
2023-05-21,354.0,498.0,7350.0,104.0,0.0,47421438.0,50093575.0,42139295.0,1507887.0,2022074.0
2023-05-22,354.0,498.0,7350.0,104.0,0.0,47421792.0,50094073.0,42146645.0,1507887.0,2022178.0
2023-05-23,354.0,498.0,7350.0,104.0,0.0,47422146.0,50094571.0,42153995.0,1507887.0,2022282.0
2023-05-24,354.0,498.0,7350.0,104.0,0.0,47422500.0,50095069.0,42161345.0,1507887.0,2022386.0
2023-05-25,354.0,498.0,7350.0,104.0,0.0,47422854.0,50095567.0,42168695.0,1507887.0,2022490.0
2023-05-26,354.0,498.0,7350.0,104.0,0.0,47423208.0,50096065.0,42176045.0,1507887.0,2022594.0
2023-05-27,354.0,498.0,7350.0,104.0,0.0,47423562.0,50096563.0,42183395.0,1507887.0,2022698.0
2023-05-28,354.0,498.0,7350.0,104.0,0.0,47423916.0,50097061.0,42190745.0,1507887.0,2022802.0
2023-05-29,354.0,498.0,7350.0,104.0,0.0,47424270.0,50097559.0,42198095.0,1507887.0,2022906.0
2023-05-30,354.0,498.0,7350.0,104.0,0.0,47424624.0,50098057.0,42205445.0,1507887.0,2023010.0
2023-05-31,354.0,498.0,7350.0,104.0,0.0,47424978.0,50098555.0,42212795.0,1507887.0,2023114.0
2023-06-01,354.0,498.0,7350.0,104.0,0.0,47425332.0,50099053.0,42220145.0,1507887.0,2023218.0
2023-06-02,354.0,498.0,7350.0,104.0,0.0,47425686.0,50099551.0,42227495.0,1507887.0,2023322.0
2023-06-03,354.0,498.0,7350.0,104.0,0.0,47426040.0,50100049.0,42234845.0,1507887.0,2023426.0
2023-06-04,354.0,498.0,7350.0,104.0,0.0,47426394.0,50100547.0,42242195.0,1507887.0,2023530.0
2023-06-05,354.0,498.0,7350.0,104.0,0.0,47426748.0,50101045.0,42249545.0,1507887.0,2023634.0
2023-06-06,354.0,498.0,7350.0,104.0,0.0,47427102.0,50101543.0,42256895.0,1507887.0,2023738.0
2023-06-07,354.0,498.0,7350.0,104.0,0.0,47427456.0,50102041.0,42264245.0,1507887.0,2023842.0
2023-06-08,354.0,498.0,7350.0,104.0,0.0,47427810.0,50102539.0,42271595.0,1507887.0,2023946.0
2023-06-09,354.0,498.0,7350.0,104.0,0.0,47428164.0,50103037.0,42278945.0,1507887.0,2024050.0
2023-06-10,354.0,498.0,7350.0,104.0,0.0,47428518.0,50103535.0,42286295.0,1507887.0,2024154.0
2023-06-11,354.0,498.0,7350.0,104.0,0.0,47428872.0,50104033.0,42293645.0,1507887.0,2024258.0
2023-06-12,354.0,498.0,7350.0,104.0,0.0,47429226.0,50104531.0,42300995.0,1507887.0,2024362.0
2023-06-13,354.0,498.0,7350.0,104.0,0.0,47429580.0,50105029.0,42308345.0,1507887.0,2024466.0
2023-06-14,354.0,498.0,7350.0,104.0,0.0,47429934.0,50105527.0,42315695.0,1507887.0,2024570.0
2023-06-15,354.0,498.0,7350.0,104.0,0.0,47430288.0,50106025.0,42323045.0,1507887.0,2024674.0
2023-06-16,354.0,498.0,7350.0,104.0,0.0,47430642.0,50106523.0,42330395.0,1507887.0,2024778.0
2023-06-17,354.0,498.0,7350.0,104.0,0.0,47430996.0,50107021.0,42337745.0,1507887.0,2024882.0
2023-06-18,354.0,498.0,7350.0,104.0,0.0,47431350.0,50107519.0,42345095.0,1507887.0,2024986.0
2023-06-19,354.0,498.0,7350.0,104.0,0.0,47431704.0,50108017.0,42352445.0,1507887.0,2025090.0
2023-06-20,354.0,498.0,7350.0,104.0,0.0,47432058.0,50108515.0,42359795.0,1507887.0,2025194.0
2023-06-21,354.0,498.0,7350.0,104.0,0.0,47432412.0,50109013.0,42367145.0,1507887.0,2025298.0
2023-06-22,354.0,498.0,7350.0,104.0,0.0,47432766.0,50109511.0,42374495.0,1507887.0,2025402.0
2023-06-23,354.0,498.0,7350.0,104.0,0.0,47433120.0,50110009.0,42381845.0,1507887.0,2025506.0
2023-06-24,354.0,498.0,7350.0,104.0,0.0,47433474.0,50110507.0,42389195.0,1507887.0,2025610.0
2023-06-25,354.0,498.0,7350.0,104.0,0.0,47433828.0,50111005.0,42396545.0,1507887.0,2025714.0
2023-06-26,354.0,498.0,7350.0,104.0,0.0,47434182.0,50111503.0,42403895.0,1507887.0,2025818.0
2023-06-27,354.0,498.0,7350.0,104.0,0.0,47434536.0,50112001.0,42411245.0,1507887.0,2025922.0
2023-06-28,354.0,498.0,7350.0,104.0,0.0,47434890.0,50112499.0,42418595.0,1507887.0,2026026.0
2023-06-29,354.0,498.0,7350.0,104.0,0.0,47435244.0,50112997.0,42425945.0,1507887.0,2026130.0
2023-06-30,354.0,498.0,7350.0,104.0,0.0,47435598.0,50113495.0,42433295.0,1507887.0,2026234.0
2023-07-01,354.0,498.0,7350.0,104.0,0.0,47435952.0,50113993.0,42440645.0,1507887.0,2026338.0
2023-07-02,354.0,498.0,7350.0,104.0,0.0,47436306.0,50114491.0,42447995.0,1507887.0,2026442.0
2023-07-03,354.0,498.0,7350.0,104.0,0.0,47436660.0,50114989.0,42455345.0,1507887.0,2026546.0
2023-07-04,354.0,498.0,7350.0,104.0,0.0,47437014.0,50115487.0,42462695.0,1507887.0,2026650.0
2023-07-05,354.0,498.0,7350.0,104.0,0.0,47437368.0,50115985.0,42470045.0,1507887.0,2026754.0
2023-07-06,354.0,498.0,7350.0,104.0,0.0,47437722.0,50116483.0,42477395.0,1507887.0,2026858.0
2023-07-07,354.0,498.0,7350.0,104.0,0.0,47438076.0,50116981.0,42484745.0,1507887.0,2026962.0
2023-07-08,354.0,498.0,7350.0,104.0,0.0,47438430.0,50117479.0,42492095.0,1507887.0,2027066.0
2023-07-09,354.0,498.0,7350.0,104.0,0.0,47438784.0,50117977.0,42499445.0,1507887.0,2027170.0
2023-07-10,354.0,498.0,7350.0,104.0,0.0,47439138.0,50118475.0,42506795.0,1507887.0,2027274.0
2023-07-11,354.0,498.0,7350.0,104.0,0.0,47439492.0,50118973.0,42514145.0,1507887.0,2027378.0
2023-07-12,354.0,498.0,7350.0,104.0,0.0,47439846.0,50119471.0,42521495.0,1507887.0,2027482.0
2023-07-13,354.0,498.0,7350.0,104.0,0.0,47440200.0,50119969.0,42528845.0,1507887.0,2027586.0
2023-07-14,354.0,498.0,7350.0,104.0,0.0,47440554.0,50120467.0,42536195.0,1507887.0,2027690.0
2023-07-15,354.0,498.0,7350.0,104.0,0.0,47440908.0,50120965.0,42543545.0,1507887.0,2027794.0
2023-07-16,354.0,498.0,7350.0,104.0,0.0,47441262.0,50121463.0,42550895.0,1507887.0,2027898.0
2023-07-17,354.0,498.0,7350.0,104.0,0.0,47441616.0,50121961.0,42558245.0,1507887.0,2028002.0
2023-07-18,354.0,498.0,7350.0,104.0,0.0,47441970.0,50122459.0,42565595.0,1507887.0,2028106.0
2023-07-19,354.0,498.0,7350.0,104.0,0.0,47442324.0,50122957.0,42572945.0,1507887.0,2028210.0
2023-07-20,354.0,498.0,7350.0,104.0,0.0,47442678.0,50123455.0,42580295.0,1507887.0,2028314.0
2023-07-21,354.0,498.0,7350.0,104.0,0.0,47443032.0,50123953.0,42587645.0,1507887.0,2028418.0
2023-07-22,354.0,498.0,7350.0,104.0,0.0,47443386.0,50124451.0,42594995.0,1507887.0,2028522.0
2023-07-23,354.0,498.0,7350.0,104.0,0.0,47443740.0,50124949.0,42602345.0,1507887.0,2028626.0
2023-07-24,354.0,498.0,7350.0,104.0,0.0,47444094.0,50125447.0,42609695.0,1507887.0,2028730.0
2023-07-25,354.0,498.0,7350.0,104.0,0.0,47444448.0,50125945.0,42617045.0,1507887.0,2028834.0
2023-07-26,354.0,498.0,7350.0,104.0,0.0,47444802.0,50126443.0,42624395.0,1507887.0,2028938.0
2023-07-27,354.0,498.0,7350.0,104.0,0.0,47445156.0,50126941.0,42631745.0,1507887.0,2029042.0
2023-07-28,354.0,498.0,7350.0,104.0,0.0,47445510.0,50127439.0,42639095.0,1507887.0,2029146.0
2023-07-29,354.0,498.0,7350.0,104.0,0.0,47445864.0,50127937.0,42646445.0,1507887.0,2029250.0
2023-07-30,354.0,498.0,7350.0,104.0,0.0,47446218.0,50128435.0,42653795.0,1507887.0,2029354.0
2023-07-31,354.0,498.0,7350.0,104.0,0.0,47446572.0,50128933.0,42661145.0,1507887.0,2029458.0
2023-08-01,354.0,498.0,7350.0,104.0,0.0,47446926.0,50129431.0,42668495.0,1507887.0,2029562.0
2023-08-02,354.0,498.0,7350.0,104.0,0.0,47447280.0,50129929.0,42675845.0,1507887.0,2029666.0
2023-08-03,354.0,498.0,7350.0,104.0,0.0,47447634.0,50130427.0,42683195.0,1507887.0,2029770.0
2023-08-04,354.0,498.0,7350.0,104.0,0.0,47447988.0,50130925.0,42690545.0,1507887.0,2029874.0
2023-08-05,354.0,498.0,7350.0,104.0,0.0,47448342.0,50131423.0,42697895.0,1507887.0,2029978.0
2023-08-06,354.0,498.0,7350.0,104.0,0.0,47448696.0,50131921.0,42705245.0,1507887.0,2030082.0
2023-08-07,354.0,498.0,7350.0,104.0,0.0,47449050.0,50132419.0,42712595.0,1507887.0,2030186.0
2023-08-08,354.0,498.0,7350.0,104.0,0.0,47449404.0,50132917.0,42719945.0,1507887.0,2030290.0
2023-08-09,354.0,498.0,7350.0,104.0,0.0,47449758.0,50133415.0,42727295.0,1507887.0,2030394.0
2023-08-10,354.0,498.0,7350.0,104.0,0.0,47450112.0,50133913.0,42734645.0,1507887.0,2030498.0
2023-08-11,354.0,498.0,7350.0,104.0,0.0,47450466.0,50134411.0,42741995.0,1507887.0,2030602.0
2023-08-12,354.0,498.0,7350.0,104.0,0.0,47450820.0,50134909.0,42749345.0,1507887.0,2030706.0
2023-08-13,354.0,498.0,7350.0,104.0,0.0,47451174.0,50135407.0,42756695.0,1507887.0,2030810.0
2023-08-14,354.0,498.0,7350.0,104.0,0.0,47451528.0,50135905.0,42764045.0,1507887.0,2030914.0
2023-08-15,354.0,498.0,7350.0,104.0,0.0,47451882.0,50136403.0,42771395.0,1507887.0,2031018.0
2023-08-16,354.0,498.0,7350.0,104.0,0.0,47452236.0,50136901.0,42778745.0,1507887.0,2031122.0
2023-08-17,354.0,498.0,7350.0,104.0,0.0,47452590.0,50137399.0,42786095.0,1507887.0,2031226.0
2023-08-18,354.0,498.0,7350.0,104.0,0.0,47452944.0,50137897.0,42793445.0,1507887.0,2031330.0
2023-08-19,354.0,498.0,7350.0,104.0,0.0,47453298.0,50138395.0,42800795.0,1507887.0,2031434.0
2023-08-20,354.0,498.0,7350.0,104.0,0.0,47453652.0,50138893.0,42808145.0,1507887.0,2031538.0
2023-08-21,354.0,498.0,7350.0,104.0,0.0,47454006.0,50139391.0,42815495.0,1507887.0,2031642.0
2023-08-22,354.0,498.0,7350.0,104.0,0.0,47454360.0,50139889.0,42822845.0,1507887.0,2031746.0
2023-08-23,354.0,498.0,7350.0,104.0,0.0,47454714.0,50140387.0,42830195.0,1507887.0,2031850.0
2023-08-24,354.0,498.0,7350.0,104.0,0.0,47455068.0,50140885.0,42837545.0,1507887.0,2031954.0
2023-08-25,354.0,498.0,7350.0,104.0,0.0,47455422.0,50141383.0,42844895.0,1507887.0,2032058.0
2023-08-26,354.0,498.0,7350.0,104.0,0.0,47455776.0,50141881.0,42852245.0,1507887.0,2032162.0
2023-08-27,354.0,498.0,7350.0,104.0,0.0,47456130.0,50142379.0,42859595.0,1507887.0,2032266.0
2023-08-28,354.0,498.0,7350.0,104.0,0.0,47456484.0,50142877.0,42866945.0,1507887.0,2032370.0
2023-08-29,354.0,498.0,7350.0,104.0,0.0,47456838.0,50143375.0,42874295.0,1507887.0,2032474.0
2023-08-30,354.0,498.0,7350.0,104.0,0.0,47457192.0,50143873.0,42881645.0,1507887.0,2032578.0
2023-08-31,354.0,498.0,7350.0,104.0,0.0,47457546.0,50144371.0,42888995.0,1507887.0,2032682.0
