data,eta,prima_dose,seconda_dose,terza_dose,pregressa_infezione,mono_dose
2021-04-15,40-49,9362.0,4841.0,0,571,0.0
2021-04-15,50-59,16210.0,7583.0,0,781,0.0
2021-04-15,60-69,45509.0,9969.0,0,1021,0.0
2021-04-15,70-79,120617.0,16483.0,0,1861,0.0
2021-04-15,80-89,38419.0,51966.0,0,1037,0.0
2021-04-15,90+,8451.0,8983.0,0,345,0.0
2021-04-16,12-19,689.0,261.0,0,14,0.0
2021-04-16,20-29,5197.0,2290.0,0,227,0.0
2021-04-16,30-39,6170.0,3073.0,0,344,1.0
2021-04-16,40-49,10949.0,4451.0,0,543,1.0
2021-04-16,50-59,19115.0,7278.0,0,800,0.0
2021-04-16,60-69,57063.0,9902.0,0,1230,0.0
2021-04-16,70-79,134434.0,18822.0,0,2018,0.0
2021-04-16,80-89,34778.0,51242.0,0,1029,0.0
2021-04-16,90+,8022.0,9112.0,0,286,0.0
2021-04-17,12-19,737.0,277.0,0,18,0.0
2021-04-17,20-29,4311.0,2072.0,0,211,0.0
2021-04-17,30-39,6012.0,2616.0,0,287,0.0
2021-04-17,40-49,10613.0,4222.0,0,432,0.0
2021-04-17,50-59,18679.0,7313.0,0,624,0.0
2021-04-17,60-69,60229.0,11006.0,0,1310,0.0
2021-04-17,70-79,128315.0,17045.0,0,1929,0.0
2021-04-17,80-89,33244.0,39437.0,0,1058,0.0
2021-04-17,90+,9171.0,6642.0,0,254,0.0
2021-04-18,12-19,583.0,157.0,0,14,0.0
2021-04-18,20-29,2880.0,1160.0,0,154,0.0
2021-04-18,30-39,3926.0,1534.0,0,203,0.0
2021-04-18,40-49,7298.0,2388.0,0,289,0.0
2021-04-18,50-59,13157.0,4089.0,0,503,0.0
2021-04-18,60-69,44812.0,6166.0,0,990,0.0
2021-04-18,70-79,90266.0,11191.0,0,1385,0.0
2021-04-18,80-89,17513.0,28072.0,0,551,1.0
2021-04-18,90+,4132.0,4008.0,0,105,0.0
2021-04-19,12-19,535.0,255.0,0,18,0.0
2021-04-19,20-29,3344.0,2116.0,0,190,0.0
2021-04-19,30-39,4453.0,2629.0,0,297,0.0
2021-04-19,40-49,7539.0,4235.0,0,471,0.0
2021-04-19,50-59,13528.0,6790.0,0,631,2.0
2021-04-19,60-69,49940.0,10001.0,0,1101,0.0
2021-04-19,70-79,115434.0,19461.0,0,1864,0.0
2021-04-19,80-89,19089.0,40869.0,0,640,0.0
2021-04-19,90+,5501.0,7169.0,0,218,0.0
2021-04-20,12-19,533.0,234.0,0,9,0.0
2021-04-20,20-29,3519.0,1882.0,0,175,0.0
2021-04-20,30-39,4456.0,2604.0,0,240,0.0
2021-04-20,40-49,7672.0,4218.0,0,386,0.0
2021-04-20,50-59,12907.0,7376.0,0,660,0.0
2021-04-20,60-69,57353.0,11338.0,0,1265,1.0
2021-04-20,70-79,117959.0,21174.0,0,1942,0.0
2021-04-20,80-89,20899.0,47038.0,0,767,0.0
2021-04-20,90+,6658.0,8022.0,0,331,0.0
2021-04-21,12-19,680.0,238.0,0,17,0.0
2021-04-21,20-29,3532.0,2141.0,0,175,0.0
2021-04-21,30-39,4428.0,3019.0,0,273,1.0
2021-04-21,40-49,7808.0,4945.0,0,396,1.0
2021-04-21,50-59,13518.0,8469.0,0,585,0.0
2021-04-21,60-69,61110.0,12842.0,0,1197,1.0
2021-04-21,70-79,126407.0,23770.0,0,2249,0.0
2021-04-21,80-89,25086.0,58668.0,0,829,0.0
2021-04-21,90+,7596.0,11399.0,0,270,0.0
2021-04-22,12-19,692.0,363.0,0,19,0.0
2021-04-22,20-29,4284.0,2697.0,0,229,0.0
2021-04-22,30-39,6122.0,3609.0,0,324,0.0
2021-04-22,40-49,10375.0,6013.0,0,513,0.0
2021-04-22,50-59,16897.0,10314.0,0,811,1.0
2021-04-22,60-69,64436.0,16050.0,0,1445,4.0
2021-04-22,70-79,122934.0,29400.0,0,2390,286.0
2021-04-22,80-89,24863.0,65834.0,0,1024,0.0
2021-04-22,90+,7389.0,9358.0,0,376,0.0
2021-04-23,12-19,733.0,462.0,0,22,0.0
2021-04-23,20-29,4585.0,2968.0,0,277,0.0
2021-04-23,30-39,6577.0,3834.0,0,379,2.0
2021-04-23,40-49,11612.0,6255.0,0,594,0.0
2021-04-23,50-59,19745.0,10458.0,0,845,0.0
2021-04-23,60-69,74848.0,15995.0,0,1699,10.0
2021-04-23,70-79,121207.0,27986.0,0,2460,529.0
2021-04-23,80-89,22374.0,61629.0,0,799,2.0
2021-04-23,90+,7710.0,9228.0,0,265,2.0
2021-04-24,12-19,844.0,257.0,0,34,0.0
2021-04-24,20-29,4623.0,2079.0,0,244,52.0
2021-04-24,30-39,6302.0,2928.0,0,294,83.0
2021-04-24,40-49,11262.0,4848.0,0,514,63.0
2021-04-24,50-59,19812.0,8228.0,0,810,61.0
2021-04-24,60-69,78578.0,14417.0,0,1686,1008.0
2021-04-24,70-79,117912.0,24808.0,0,2217,1755.0
2021-04-24,80-89,19113.0,58722.0,0,637,11.0
2021-04-24,90+,6228.0,8195.0,0,214,4.0
2021-04-25,12-19,789.0,114.0,0,15,2.0
2021-04-25,20-29,3981.0,1117.0,0,217,174.0
2021-04-25,30-39,4988.0,1468.0,0,310,186.0
2021-04-25,40-49,8667.0,2444.0,0,404,163.0
2021-04-25,50-59,14713.0,4135.0,0,616,152.0
2021-04-25,60-69,68313.0,8352.0,0,1427,1385.0
2021-04-25,70-79,90130.0,19954.0,0,1761,6507.0
2021-04-25,80-89,12154.0,21157.0,0,625,173.0
2021-04-25,90+,3405.0,2656.0,0,100,11.0
2021-04-26,12-19,887.0,185.0,0,25,1.0
2021-04-26,20-29,5253.0,1488.0,0,245,86.0
2021-04-26,30-39,6458.0,2089.0,0,309,93.0
2021-04-26,40-49,10973.0,3360.0,0,522,62.0
2021-04-26,50-59,19630.0,5825.0,0,796,63.0
2021-04-26,60-69,82833.0,12239.0,0,1698,2564.0
2021-04-26,70-79,105414.0,27014.0,0,2051,6341.0
2021-04-26,80-89,12931.0,40005.0,0,482,143.0
2021-04-26,90+,4290.0,5738.0,0,164,9.0
2021-04-27,12-19,935.0,315.0,0,28,3.0
2021-04-27,20-29,5393.0,2419.0,0,265,98.0
2021-04-27,30-39,6455.0,3429.0,0,387,185.0
2021-04-27,40-49,11030.0,5543.0,0,550,201.0
2021-04-27,50-59,19613.0,9100.0,0,817,176.0
2021-04-27,60-69,83275.0,18896.0,0,1787,5075.0
2021-04-27,70-79,103333.0,31639.0,0,2186,4041.0
2021-04-27,80-89,13020.0,50160.0,0,562,37.0
2021-04-27,90+,4288.0,7066.0,0,191,9.0
2021-04-28,12-19,958.0,325.0,0,30,2.0
2021-04-28,20-29,6154.0,2796.0,0,315,140.0
2021-04-28,30-39,7229.0,3737.0,0,335,279.0
2021-04-28,40-49,12370.0,6214.0,0,592,262.0
2021-04-28,50-59,22136.0,10734.0,0,928,577.0
2021-04-28,60-69,87801.0,19349.0,0,2090,2917.0
2021-04-28,70-79,102281.0,35872.0,0,2297,4712.0
2021-04-28,80-89,12066.0,68182.0,0,566,40.0
2021-04-28,90+,4186.0,9275.0,0,184,22.0
2021-04-29,12-19,1427.0,493.0,0,50,2.0
2021-04-29,20-29,8664.0,4478.0,0,457,346.0
2021-04-29,30-39,9405.0,6134.0,0,517,532.0
2021-04-29,40-49,16503.0,9810.0,0,856,736.0
2021-04-29,50-59,32955.0,15391.0,0,1425,413.0
2021-04-29,60-69,126898.0,27751.0,0,3337,5585.0
2021-04-29,70-79,123295.0,40636.0,0,2739,2401.0
2021-04-29,80-89,13444.0,79920.0,0,697,80.0
2021-04-29,90+,4421.0,11006.0,0,284,34.0
2021-04-30,12-19,1358.0,514.0,0,39,4.0
2021-04-30,20-29,8191.0,5822.0,0,448,671.0
2021-04-30,30-39,9409.0,7627.0,0,527,629.0
2021-04-30,40-49,16066.0,11667.0,0,793,553.0
2021-04-30,50-59,37295.0,19128.0,0,1414,648.0
2021-04-30,60-69,117384.0,31421.0,0,3131,6322.0
2021-04-30,70-79,108923.0,51335.0,0,2239,5687.0
2021-04-30,80-89,13591.0,76401.0,0,743,95.0
2021-04-30,90+,4632.0,10860.0,0,229,24.0
2021-05-01,12-19,1202.0,490.0,0,38,5.0
2021-05-01,20-29,6592.0,3585.0,0,237,163.0
2021-05-01,30-39,7299.0,4799.0,0,292,209.0
2021-05-01,40-49,13014.0,8460.0,0,518,212.0
2021-05-01,50-59,35086.0,15008.0,0,1135,1479.0
2021-05-01,60-69,101585.0,28106.0,0,2585,7777.0
2021-05-01,70-79,85924.0,43488.0,0,1582,7851.0
2021-05-01,80-89,8026.0,62710.0,0,343,131.0
2021-05-01,90+,2276.0,7639.0,0,78,25.0
2021-05-02,12-19,1177.0,465.0,0,25,3.0
2021-05-02,20-29,6221.0,3118.0,0,237,115.0
2021-05-02,30-39,7200.0,4387.0,0,282,120.0
2021-05-02,40-49,11916.0,7007.0,0,443,173.0
2021-05-02,50-59,35340.0,12922.0,0,1185,1327.0
2021-05-02,60-69,94247.0,22072.0,0,2470,5270.0
2021-05-02,70-79,72840.0,36852.0,0,1524,4841.0
2021-05-02,80-89,5245.0,44561.0,0,242,71.0
2021-05-02,90+,1435.0,5099.0,0,42,20.0
2021-05-03,12-19,1196.0,544.0,0,23,6.0
2021-05-03,20-29,6107.0,4155.0,0,268,329.0
2021-05-03,30-39,7352.0,5435.0,0,343,213.0
2021-05-03,40-49,12595.0,8859.0,0,546,252.0
2021-05-03,50-59,35993.0,14134.0,0,1233,641.0
2021-05-03,60-69,119595.0,27757.0,0,3088,7556.0
2021-05-03,70-79,80671.0,43044.0,0,1812,2754.0
2021-05-03,80-89,7117.0,32098.0,0,414,74.0
2021-05-03,90+,2297.0,6214.0,0,141,51.0
2021-05-04,12-19,1250.0,525.0,0,37,13.0
2021-05-04,20-29,7614.0,4796.0,0,322,367.0
2021-05-04,30-39,8701.0,6767.0,0,351,255.0
2021-05-04,40-49,15439.0,11160.0,0,623,448.0
2021-05-04,50-59,39809.0,17152.0,0,1429,1175.0
2021-05-04,60-69,127067.0,27543.0,0,3420,6427.0
2021-05-04,70-79,85476.0,46748.0,0,1892,3309.0
2021-05-04,80-89,8182.0,36898.0,0,408,101.0
2021-05-04,90+,2744.0,7324.0,0,152,87.0
2021-05-05,12-19,1478.0,561.0,0,44,1.0
2021-05-05,20-29,8714.0,4448.0,0,399,109.0
2021-05-05,30-39,9605.0,6702.0,0,404,147.0
2021-05-05,40-49,16798.0,11888.0,0,693,234.0
2021-05-05,50-59,46432.0,19418.0,0,1582,2098.0
2021-05-05,60-69,138195.0,32783.0,0,3778,8933.0
2021-05-05,70-79,86367.0,46190.0,0,2139,3183.0
2021-05-05,80-89,7699.0,41148.0,0,499,128.0
2021-05-05,90+,2716.0,8182.0,0,155,86.0
2021-05-06,12-19,1576.0,716.0,0,45,10.0
2021-05-06,20-29,8849.0,6167.0,0,371,381.0
2021-05-06,30-39,10700.0,9261.0,0,553,194.0
2021-05-06,40-49,19496.0,14926.0,0,810,314.0
2021-05-06,50-59,58592.0,23393.0,0,2167,1644.0
2021-05-06,60-69,137729.0,37955.0,0,4066,7912.0
2021-05-06,70-79,77686.0,53158.0,0,1970,2958.0
2021-05-06,80-89,8672.0,43761.0,0,558,149.0
2021-05-06,90+,2955.0,9435.0,0,173,86.0
2021-05-07,12-19,1651.0,784.0,0,48,9.0
2021-05-07,20-29,9280.0,7590.0,0,433,334.0
2021-05-07,30-39,11434.0,10172.0,0,573,158.0
2021-05-07,40-49,20458.0,17285.0,0,940,272.0
2021-05-07,50-59,68979.0,26234.0,0,2408,1065.0
2021-05-07,60-69,137798.0,41313.0,0,3914,8695.0
2021-05-07,70-79,73708.0,62187.0,0,1959,2345.0
2021-05-07,80-89,8198.0,39980.0,0,676,133.0
2021-05-07,90+,2822.0,9139.0,0,235,87.0
2021-05-08,12-19,1641.0,763.0,0,45,0.0
2021-05-08,20-29,9070.0,6410.0,0,318,95.0
2021-05-08,30-39,11038.0,9989.0,0,386,182.0
2021-05-08,40-49,19415.0,17772.0,0,655,307.0
2021-05-08,50-59,62107.0,28402.0,0,1994,1799.0
2021-05-08,60-69,126757.0,46028.0,0,3315,12008.0
2021-05-08,70-79,63187.0,55821.0,0,1564,2675.0
2021-05-08,80-89,7178.0,37837.0,0,493,146.0
2021-05-08,90+,2138.0,10845.0,0,146,84.0
2021-05-09,12-19,1461.0,613.0,0,32,1.0
2021-05-09,20-29,7342.0,5126.0,0,273,46.0
2021-05-09,30-39,9434.0,8580.0,0,284,334.0
2021-05-09,40-49,15150.0,14353.0,0,503,186.0
2021-05-09,50-59,52635.0,22321.0,0,1732,1706.0
2021-05-09,60-69,107507.0,30133.0,0,2716,5483.0
2021-05-09,70-79,44028.0,40160.0,0,1021,1101.0
2021-05-09,80-89,3465.0,17775.0,0,204,90.0
2021-05-09,90+,883.0,4350.0,0,42,107.0
2021-05-10,12-19,1415.0,587.0,0,46,1.0
2021-05-10,20-29,8925.0,5643.0,0,402,93.0
2021-05-10,30-39,10548.0,8955.0,0,468,225.0
2021-05-10,40-49,17652.0,15924.0,0,661,329.0
2021-05-10,50-59,56478.0,24383.0,0,1903,1257.0
2021-05-10,60-69,124388.0,32679.0,0,3187,4979.0
2021-05-10,70-79,52084.0,50743.0,0,1182,1172.0
2021-05-10,80-89,5434.0,20798.0,0,337,109.0
2021-05-10,90+,1823.0,5672.0,0,114,64.0
2021-05-11,12-19,1790.0,544.0,0,57,5.0
2021-05-11,20-29,11727.0,5865.0,0,417,401.0
2021-05-11,30-39,11639.0,9095.0,0,466,264.0
2021-05-11,40-49,18886.0,16194.0,0,667,299.0
2021-05-11,50-59,68369.0,24342.0,0,2326,1773.0
2021-05-11,60-69,119437.0,32743.0,0,2961,5299.0
2021-05-11,70-79,45157.0,59243.0,0,1129,1903.0
2021-05-11,80-89,6165.0,21088.0,0,447,179.0
2021-05-11,90+,2185.0,6119.0,0,172,125.0
2021-05-12,12-19,1730.0,626.0,0,50,3.0
2021-05-12,20-29,10626.0,5981.0,0,455,173.0
2021-05-12,30-39,12128.0,8897.0,0,506,209.0
2021-05-12,40-49,20655.0,15782.0,0,803,252.0
2021-05-12,50-59,79890.0,25331.0,0,2855,2081.0
2021-05-12,60-69,130313.0,35036.0,0,3368,4733.0
2021-05-12,70-79,45169.0,55015.0,0,1299,1467.0
2021-05-12,80-89,6534.0,26048.0,0,481,129.0
2021-05-12,90+,2285.0,6653.0,0,154,93.0
2021-05-13,12-19,2136.0,743.0,0,42,5.0
2021-05-13,20-29,11823.0,7099.0,0,432,243.0
2021-05-13,30-39,12608.0,10312.0,0,538,114.0
2021-05-13,40-49,21799.0,19499.0,0,845,172.0
2021-05-13,50-59,100954.0,30154.0,0,3487,2275.0
2021-05-13,60-69,127514.0,38322.0,0,3393,4484.0
2021-05-13,70-79,43295.0,64659.0,0,1231,916.0
2021-05-13,80-89,6978.0,25541.0,0,531,117.0
2021-05-13,90+,2260.0,7236.0,0,227,80.0
2021-05-14,12-19,2401.0,813.0,0,55,26.0
2021-05-14,20-29,13353.0,7447.0,0,483,360.0
2021-05-14,30-39,14507.0,11844.0,0,581,165.0
2021-05-14,40-49,25043.0,23083.0,0,991,256.0
2021-05-14,50-59,100995.0,35073.0,0,3452,1727.0
2021-05-14,60-69,129727.0,46384.0,0,3350,4545.0
2021-05-14,70-79,40985.0,67663.0,0,1239,1031.0
2021-05-14,80-89,6340.0,23438.0,0,539,128.0
2021-05-14,90+,2162.0,7687.0,0,187,88.0
2021-05-15,12-19,2575.0,845.0,0,58,31.0
2021-05-15,20-29,12769.0,6668.0,0,441,302.0
2021-05-15,30-39,14504.0,10942.0,0,535,399.0
2021-05-15,40-49,33923.0,20264.0,0,1021,596.0
2021-05-15,50-59,111224.0,36339.0,0,3570,6276.0
2021-05-15,60-69,118617.0,49853.0,0,3004,9358.0
2021-05-15,70-79,36359.0,61596.0,0,1002,1850.0
2021-05-15,80-89,5550.0,19251.0,0,373,112.0
2021-05-15,90+,1619.0,6171.0,0,92,69.0
2021-05-16,12-19,1782.0,627.0,0,24,26.0
2021-05-16,20-29,9105.0,4786.0,0,226,214.0
2021-05-16,30-39,10009.0,7477.0,0,256,311.0
2021-05-16,40-49,28408.0,14419.0,0,617,534.0
2021-05-16,50-59,88017.0,28210.0,0,2031,5297.0
2021-05-16,60-69,86296.0,43683.0,0,1827,9630.0
2021-05-16,70-79,25782.0,48926.0,0,564,1526.0
2021-05-16,80-89,2868.0,9975.0,0,152,85.0
2021-05-16,90+,634.0,2621.0,0,37,57.0
2021-05-17,12-19,1451.0,911.0,0,29,15.0
2021-05-17,20-29,8709.0,7669.0,0,242,266.0
2021-05-17,30-39,10255.0,11477.0,0,300,337.0
2021-05-17,40-49,19694.0,21214.0,0,559,1128.0
2021-05-17,50-59,92257.0,37406.0,0,2120,4793.0
2021-05-17,60-69,78836.0,63746.0,0,1819,9823.0
2021-05-17,70-79,33540.0,61154.0,0,764,1517.0
2021-05-17,80-89,4662.0,11640.0,0,309,97.0
2021-05-17,90+,1494.0,4208.0,0,127,64.0
2021-05-18,12-19,2022.0,889.0,0,43,33.0
2021-05-18,20-29,12891.0,8325.0,0,357,471.0
2021-05-18,30-39,12595.0,12651.0,0,339,516.0
2021-05-18,40-49,29571.0,22928.0,0,707,2067.0
2021-05-18,50-59,90114.0,39201.0,0,1969,5731.0
2021-05-18,60-69,75025.0,55953.0,0,1744,7302.0
2021-05-18,70-79,31048.0,55862.0,0,755,1988.0
2021-05-18,80-89,5077.0,12481.0,0,312,145.0
2021-05-18,90+,1558.0,5119.0,0,121,62.0
2021-05-19,12-19,1822.0,864.0,0,38,37.0
2021-05-19,20-29,10801.0,8235.0,0,304,400.0
2021-05-19,30-39,11722.0,13241.0,0,367,559.0
2021-05-19,40-49,38739.0,23379.0,0,925,2092.0
2021-05-19,50-59,99409.0,39862.0,0,2291,5987.0
2021-05-19,60-69,83697.0,56243.0,0,1983,7714.0
2021-05-19,70-79,30957.0,47807.0,0,825,1567.0
2021-05-19,80-89,5141.0,12269.0,0,296,136.0
2021-05-19,90+,1619.0,5525.0,0,83,59.0
2021-05-20,12-19,2319.0,1278.0,0,43,54.0
2021-05-20,20-29,12209.0,11069.0,0,363,524.0
2021-05-20,30-39,13899.0,16404.0,0,400,565.0
2021-05-20,40-49,41594.0,30111.0,0,991,2489.0
2021-05-20,50-59,108567.0,50393.0,0,2679,5120.0
2021-05-20,60-69,74107.0,85366.0,0,1700,9512.0
2021-05-20,70-79,26827.0,59323.0,0,807,1858.0
2021-05-20,80-89,5360.0,12489.0,0,422,146.0
2021-05-20,90+,1698.0,4806.0,0,135,75.0
2021-05-21,12-19,2586.0,1319.0,0,62,44.0
2021-05-21,20-29,14374.0,11835.0,0,431,691.0
2021-05-21,30-39,15942.0,18120.0,0,488,581.0
2021-05-21,40-49,50491.0,31336.0,0,1168,2116.0
2021-05-21,50-59,109697.0,55256.0,0,2627,4344.0
2021-05-21,60-69,77013.0,83522.0,0,1964,9406.0
2021-05-21,70-79,27013.0,53755.0,0,863,1398.0
2021-05-21,80-89,5386.0,11776.0,0,406,154.0
2021-05-21,90+,1594.0,4343.0,0,157,86.0
2021-05-22,12-19,2149.0,1528.0,0,44,403.0
2021-05-22,20-29,11812.0,12170.0,0,319,3138.0
2021-05-22,30-39,19420.0,17000.0,0,500,3544.0
2021-05-22,40-49,54143.0,26986.0,0,1045,4019.0
2021-05-22,50-59,102185.0,50176.0,0,2361,9080.0
2021-05-22,60-69,62395.0,76669.0,0,1308,16354.0
2021-05-22,70-79,22090.0,48016.0,0,591,2111.0
2021-05-22,80-89,4330.0,10100.0,0,268,133.0
2021-05-22,90+,1143.0,3822.0,0,70,61.0
2021-05-23,12-19,1493.0,1562.0,0,29,526.0
2021-05-23,20-29,8024.0,10628.0,0,183,3671.0
2021-05-23,30-39,17117.0,14444.0,0,372,5058.0
2021-05-23,40-49,40767.0,20026.0,0,789,3915.0
2021-05-23,50-59,82159.0,43726.0,0,1815,9557.0
2021-05-23,60-69,45659.0,61026.0,0,946,12144.0
2021-05-23,70-79,14064.0,37667.0,0,368,1854.0
2021-05-23,80-89,2423.0,7313.0,0,120,133.0
2021-05-23,90+,549.0,2014.0,0,19,48.0
2021-05-24,12-19,2041.0,1178.0,0,40,110.0
2021-05-24,20-29,10311.0,10161.0,0,317,1020.0
2021-05-24,30-39,12503.0,15200.0,0,379,1056.0
2021-05-24,40-49,38956.0,27722.0,0,890,3341.0
2021-05-24,50-59,91034.0,53138.0,0,1975,15145.0
2021-05-24,60-69,59650.0,65399.0,0,1197,9750.0
2021-05-24,70-79,19238.0,44778.0,0,604,1806.0
2021-05-24,80-89,3851.0,8285.0,0,235,222.0
2021-05-24,90+,1112.0,2846.0,0,45,119.0
2021-05-25,12-19,1876.0,1214.0,0,39,178.0
2021-05-25,20-29,10566.0,12298.0,0,325,1626.0
2021-05-25,30-39,12553.0,17246.0,0,390,1632.0
2021-05-25,40-49,39382.0,31515.0,0,918,3944.0
2021-05-25,50-59,91930.0,57637.0,0,2169,13974.0
2021-05-25,60-69,56229.0,64594.0,0,1228,7124.0
2021-05-25,70-79,19082.0,50659.0,0,619,1749.0
2021-05-25,80-89,3930.0,8659.0,0,319,152.0
2021-05-25,90+,1314.0,3308.0,0,86,139.0
2021-05-26,12-19,3072.0,3310.0,0,61,2079.0
2021-05-26,20-29,11066.0,13970.0,0,342,1947.0
2021-05-26,30-39,12907.0,19093.0,0,423,1830.0
2021-05-26,40-49,48687.0,34528.0,0,1153,3805.0
2021-05-26,50-59,97003.0,67563.0,0,2153,13248.0
2021-05-26,60-69,56655.0,74076.0,0,1334,7169.0
2021-05-26,70-79,18495.0,54656.0,0,658,1871.0
2021-05-26,80-89,4144.0,8575.0,0,302,193.0
2021-05-26,90+,1316.0,3177.0,0,76,108.0
2021-05-27,12-19,3480.0,2730.0,0,87,1274.0
2021-05-27,20-29,13661.0,14374.0,0,392,1837.0
2021-05-27,30-39,16011.0,20203.0,0,513,1600.0
2021-05-27,40-49,61720.0,36093.0,0,1424,2818.0
2021-05-27,50-59,109724.0,82294.0,0,2506,7774.0
2021-05-27,60-69,52907.0,90036.0,0,1206,5829.0
2021-05-27,70-79,18572.0,53643.0,0,658,1501.0
2021-05-27,80-89,4565.0,9467.0,0,353,163.0
2021-05-27,90+,1487.0,3758.0,0,104,114.0
2021-05-28,12-19,3111.0,2433.0,0,69,870.0
2021-05-28,20-29,13338.0,15703.0,0,378,2334.0
2021-05-28,30-39,15491.0,22315.0,0,500,2572.0
2021-05-28,40-49,61148.0,36872.0,0,1352,2411.0
2021-05-28,50-59,124044.0,81368.0,0,2909,6124.0
2021-05-28,60-69,56684.0,78785.0,0,1431,5004.0
2021-05-28,70-79,18465.0,49053.0,0,712,1048.0
2021-05-28,80-89,4286.0,9709.0,0,369,161.0
2021-05-28,90+,1328.0,3834.0,0,144,126.0
2021-05-29,12-19,3014.0,2130.0,0,81,575.0
2021-05-29,20-29,13247.0,12284.0,0,331,1398.0
2021-05-29,30-39,16229.0,16557.0,0,455,1067.0
2021-05-29,40-49,69685.0,29661.0,0,1428,1589.0
2021-05-29,50-59,121949.0,55894.0,0,2754,4915.0
2021-05-29,60-69,51508.0,62597.0,0,1132,8574.0
2021-05-29,70-79,16322.0,41962.0,0,531,808.0
2021-05-29,80-89,3251.0,8211.0,0,286,119.0
2021-05-29,90+,809.0,2406.0,0,67,97.0
2021-05-30,12-19,4758.0,1707.0,0,85,541.0
2021-05-30,20-29,8503.0,8071.0,0,205,936.0
2021-05-30,30-39,10432.0,11099.0,0,286,915.0
2021-05-30,40-49,57753.0,20329.0,0,1096,1839.0
2021-05-30,50-59,98833.0,44462.0,0,2202,7195.0
2021-05-30,60-69,41286.0,52410.0,0,926,6949.0
2021-05-30,70-79,9915.0,28426.0,0,356,1057.0
2021-05-30,80-89,1704.0,4431.0,0,146,136.0
2021-05-30,90+,304.0,1070.0,0,35,87.0
2021-05-31,12-19,3075.0,1733.0,0,66,1151.0
2021-05-31,20-29,14975.0,10011.0,0,406,1594.0
2021-05-31,30-39,15782.0,13710.0,0,465,1347.0
2021-05-31,40-49,62380.0,25267.0,0,1314,4413.0
2021-05-31,50-59,110351.0,66714.0,0,2552,34816.0
2021-05-31,60-69,39771.0,52959.0,0,1170,12353.0
2021-05-31,70-79,15085.0,36875.0,0,575,2073.0
2021-05-31,80-89,3133.0,7899.0,0,275,140.0
2021-05-31,90+,867.0,2759.0,0,72,104.0
2021-06-01,12-19,18841.0,11904.0,0,376,11059.0
2021-06-01,20-29,14152.0,10471.0,0,395,2939.0
2021-06-01,30-39,14567.0,13059.0,0,403,2118.0
2021-06-01,40-49,63479.0,28990.0,0,1325,10025.0
2021-06-01,50-59,107322.0,58848.0,0,2225,30164.0
2021-06-01,60-69,31982.0,44245.0,0,751,9468.0
2021-06-01,70-79,9834.0,31545.0,0,387,1775.0
2021-06-01,80-89,2909.0,6736.0,0,200,84.0
2021-06-01,90+,1024.0,2533.0,0,51,39.0
2021-06-02,12-19,20400.0,4733.0,0,416,3928.0
2021-06-02,20-29,18660.0,7753.0,0,445,3772.0
2021-06-02,30-39,18388.0,8227.0,0,435,2704.0
2021-06-02,40-49,82725.0,16341.0,0,1650,6134.0
2021-06-02,50-59,118578.0,28845.0,0,2353,14189.0
2021-06-02,60-69,29075.0,25695.0,0,657,6660.0
2021-06-02,70-79,9042.0,19927.0,0,333,954.0
2021-06-02,80-89,1975.0,3723.0,0,165,67.0
2021-06-02,90+,404.0,1010.0,0,31,29.0
2021-06-03,12-19,21466.0,4316.0,0,488,3239.0
2021-06-03,20-29,29784.0,10385.0,0,797,2765.0
2021-06-03,30-39,32261.0,13113.0,0,814,2562.0
2021-06-03,40-49,108453.0,25516.0,0,2300,7122.0
2021-06-03,50-59,171245.0,39138.0,0,3770,10351.0
2021-06-03,60-69,39746.0,43183.0,0,1144,10009.0
2021-06-03,70-79,14052.0,34833.0,0,646,2000.0
2021-06-03,80-89,3303.0,7342.0,0,378,131.0
2021-06-03,90+,989.0,2684.0,0,109,32.0
2021-06-04,12-19,17192.0,2894.0,0,301,2076.0
2021-06-04,20-29,39736.0,12069.0,0,924,5072.0
2021-06-04,30-39,48489.0,15930.0,0,1020,6179.0
2021-06-04,40-49,123442.0,26307.0,0,2607,9268.0
2021-06-04,50-59,170409.0,46163.0,0,3705,15012.0
2021-06-04,60-69,34096.0,40437.0,0,1037,8814.0
2021-06-04,70-79,13475.0,32161.0,0,639,2562.0
2021-06-04,80-89,3588.0,7564.0,0,331,147.0
2021-06-04,90+,1038.0,2560.0,0,87,57.0
2021-06-05,12-19,21325.0,2199.0,0,378,1183.0
2021-06-05,20-29,47307.0,12626.0,0,1061,5109.0
2021-06-05,30-39,58050.0,17088.0,0,1163,7422.0
2021-06-05,40-49,118179.0,24131.0,0,2453,8416.0
2021-06-05,50-59,145239.0,56334.0,0,3492,24870.0
2021-06-05,60-69,31015.0,41240.0,0,921,9251.0
2021-06-05,70-79,10911.0,26800.0,0,477,1561.0
2021-06-05,80-89,2651.0,4627.0,0,278,53.0
2021-06-05,90+,785.0,1547.0,0,47,8.0
2021-06-06,12-19,20496.0,2236.0,0,378,1412.0
2021-06-06,20-29,48522.0,12688.0,0,1125,7373.0
2021-06-06,30-39,52994.0,15798.0,0,1053,8548.0
2021-06-06,40-49,99066.0,21673.0,0,2086,10095.0
2021-06-06,50-59,121432.0,38541.0,0,2707,16516.0
2021-06-06,60-69,23190.0,26122.0,0,689,4477.0
2021-06-06,70-79,7557.0,19814.0,0,341,1171.0
2021-06-06,80-89,1503.0,2567.0,0,145,54.0
2021-06-06,90+,379.0,681.0,0,21,20.0
